,timestamp(s),position_lat(semicircles),position_long(semicircles),gps_accuracy(m),altitude(m),grade(%),distance(m),cadence(rpm),speed(m/s),left_right_balance,temperature(C),watts,acceleration,position_lat(degrees),position_long(degrees),distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
4573,26-06-2019 12.42,611861150,-3911880,2,33.4,-2.66,40683.84,70,10.535,53,18,196,-0.17,51.28560914,-0.327889994,42137.2159,11.27755805,50,60,70,80,90,100,110,120,10.47,11.27755805,36.96832102,42.89103295,-0.03,0.416297385
4574,26-06-2019 12.42,611862318,-3911915,2,33.2,-2.8,40695.25,69,10.407,53,18,218,-0.128,51.28570704,-0.327892927,42148.10387,10.88796497,50,60,70,80,90,100,110,120,11.41,10.88796497,43.90436015,39.97880361,0.94,-0.389593074
4575,26-06-2019 12.42,611863421,-3911989,2,33,-3.15,40705.05,67,10.228,53,18,246,-0.179,51.28579949,-0.32789913,42158.39315,10.28928304,50,60,70,80,90,100,110,120,9.8,10.28928304,32.38832696,35.70315469,-1.61,-0.598681931
4576,26-06-2019 12.42,611864473,-3911948,2,32.8,-3.32,40715.71,69,10.237,53,18,218,0.009,51.28588767,-0.327895693,42168.20097,9.807816533,50,60,70,80,90,100,110,120,10.66,9.807816533,38.32222997,32.44001377,0.86,-0.481466508
4577,26-06-2019 12.42,611865526,-3911888,2,32.6,-3.01,40727.37,68,10.223,53,18,192,-0.014,51.28597593,-0.327890664,42178.02142,9.820454523,50,60,70,80,90,100,110,120,11.66,9.820454523,45.84937968,32.52366964,1,0.01263799
4578,26-06-2019 12.42,611866604,-3911846,2,32.6,-2.56,40737.67,65,10.111,53,18,197,-0.112,51.28606629,-0.327887144,42188.07163,10.05021313,50,60,70,80,90,100,110,120,10.3,10.05021313,35.77756775,34.06331468,-1.36,0.229758605
4579,26-06-2019 12.42,611867746,-3911840,2,32.6,-2.02,40747.39,64,9.924,53,18,226,-0.187,51.28616201,-0.327886641,42198.71542,10.6437842,50,60,70,80,90,100,110,120,9.72,10.6437842,31.86169627,38.20572848,-0.58,0.593571073
4580,26-06-2019 12.42,611868864,-3911909,2,32.6,-1.33,40756.2,74,9.841,53,18,234,-0.083,51.28625572,-0.327892425,42209.14322,10.42780051,50,60,70,80,90,100,110,120,8.81,10.42780051,26.17508979,36.67091883,-0.91,-0.215983692
4581,26-06-2019 12.42,611869977,-3911971,2,32.6,-0.63,40766.4,76,9.972,53,18,213,0.131,51.28634901,-0.327897621,42219.52295,10.37973322,50,60,70,80,90,100,110,120,10.2,10.37973322,35.08623008,36.33362639,1.39,-0.04806729
4582,26-06-2019 12.42,611871082,-3912048,2,32.4,-0.15,40776.06,77,10.149,53,18,220,0.177,51.28644163,-0.327904075,42229.8316,10.30865354,50,60,70,80,90,100,110,120,9.66,10.30865354,31.46955605,35.83771001,-0.54,-0.07107968
4583,26-06-2019 12.42,611872154,-3912110,2,32.2,0,40786.16,77,10.24,54,18,237,0.091,51.28653148,-0.327909272,42239.82945,9.997843431,50,60,70,80,90,100,110,120,10.1,9.997843431,34.40163716,33.70924503,0.44,-0.310810108
4584,26-06-2019 12.42,611873291,-3912136,2,32,-0.23,40796.67,80,10.048,52,18,211,-0.192,51.28662678,-0.327911451,42250.42766,10.59820919,50,60,70,80,90,100,110,120,10.51,10.59820919,37.25133105,37.87924711,0.41,0.60036576
4585,26-06-2019 12.42,611874377,-3912173,2,31.8,-0.86,40807.15,77,9.956,53,18,226,-0.092,51.28671781,-0.327914553,42260.55175,10.12409026,50,60,70,80,90,100,110,120,10.48,10.12409026,37.03897235,34.56594067,-0.03,-0.474118931
4586,26-06-2019 12.42,611875446,-3912230,2,31.6,-1.49,40818.75,77,10.148,55,18,230,0.192,51.28680741,-0.32791933,42270.52063,9.968886964,50,60,70,80,90,100,110,120,11.6,9.968886964,45.37873048,33.51426556,1.12,-0.155203296
4587,26-06-2019 12.42,611876561,-3912359,2,31.4,-1.82,40829.05,78,10.189,55,18,213,0.041,51.28690087,-0.327930143,42280.93988,10.4192494,50,60,70,80,90,100,110,120,10.3,10.4192494,35.77756775,36.61080098,-1.3,0.450362435
4588,26-06-2019 12.42,611877620,-3912394,2,31.2,-1.95,40838.56,76,10.091,55,18,220,-0.098,51.28698964,-0.327933077,42290.81214,9.872254212,50,60,70,80,90,100,110,120,9.51,9.872254212,30.4998285,32.86767798,-0.79,-0.546995187
4589,26-06-2019 12.42,611878692,-3912449,2,31.2,-1.95,40849.14,78,9.944,52,18,200,-0.147,51.28707949,-0.327937687,42300.80859,9.996451479,50,60,70,80,90,100,110,120,10.58,9.996451479,37.74919535,33.69985933,1.07,0.124197267
4590,26-06-2019 12.42,611879750,-3912457,2,31,-1.77,40859.64,75,9.76,56,18,206,-0.184,51.28716817,-0.327938357,42310.66953,9.860935909,50,60,70,80,90,100,110,120,10.5,9.860935909,37.18047737,32.79235717,-0.08,-0.13551557
4591,26-06-2019 12.42,611880822,-3912457,2,30.8,-1.53,40868.95,75,9.681,54,18,197,-0.079,51.28725803,-0.327938357,42320.66083,9.991309161,50,60,70,80,90,100,110,120,9.31,9.991309161,29.23046508,33.66519687,-1.19,0.130373252
4592,26-06-2019 12.42,611881893,-3912372,2,30.8,-1.37,40878.55,76,9.785,50,18,212,0.104,51.2873478,-0.327931233,42330.65511,9.994277899,50,60,70,80,90,100,110,120,9.6,9.994277899,31.07984394,33.68520585,0.29,0.002968738
4593,26-06-2019 12.42,611883036,-3912357,2,30.6,-1.26,40889.05,77,9.97,49,18,219,0.185,51.2874436,-0.327929975,42341.30852,10.6534058,50,60,70,80,90,100,110,120,10.5,10.6534058,37.18047737,38.27483289,0.9,0.659127898
4594,26-06-2019 12.42,611884108,-3912392,2,30.6,-1.12,40898.29,77,9.899,54,18,222,-0.071,51.28753345,-0.327932909,42351.30191,9.993391865,50,60,70,80,90,100,110,120,9.24,9.993391865,28.79256168,33.67923346,-1.26,-0.660013931
4595,26-06-2019 12.42,611885155,-3912414,2,30.4,-1.04,40909.53,79,9.799,54,18,221,-0.1,51.28762121,-0.327934753,42361.06106,9.759145461,50,60,70,80,90,100,110,120,11.24,9.759145461,42.60582565,32.11884695,2,-0.234246404
4596,26-06-2019 12.42,611886262,-3912451,2,30.4,-0.99,40919.25,77,9.826,52,18,217,0.027,51.287714,-0.327937854,42371.38083,10.31977186,50,60,70,80,90,100,110,120,9.72,10.31977186,31.86169627,35.91505667,-1.52,0.560626397
4597,26-06-2019 12.42,611887361,-3912457,2,30.2,-0.98,40928.94,75,9.858,52,18,230,0.032,51.28780612,-0.327938357,42381.62384,10.24301565,50,60,70,80,90,100,110,120,9.69,10.24301565,31.66532264,35.38278681,-0.03,-0.076756211
4598,26-06-2019 12.42,611888475,-3912439,2,30,-1.07,40938.08,76,9.885,52,18,226,0.027,51.28789949,-0.327936849,42392.00713,10.38328983,50,60,70,80,90,100,110,120,9.14,10.38328983,28.17271844,36.35853002,-0.55,0.140274177
4599,26-06-2019 12.42,611889554,-3912506,2,30.2,-1.12,40947.81,76,9.92,52,18,227,0.035,51.28798993,-0.327942465,42402.07126,10.06413124,50,60,70,80,90,100,110,120,9.73,10.06413124,31.92728904,34.15772565,0.59,-0.319158589
4600,26-06-2019 12.42,611890620,-3912551,2,30,-1.01,40960.59,75,9.71,51,18,233,-0.21,51.28807928,-0.327946236,42412.01011,9.938849545,50,60,70,80,90,100,110,120,12.78,9.938849545,55.08052499,33.31260505,3.05,-0.125281691
4601,26-06-2019 12.42,611891680,-3912522,2,30,-0.84,40971.4,75,9.709,50,18,241,-0.001,51.28816813,-0.327943806,42421.89103,9.88091218,50,60,70,80,90,100,110,120,10.81,9.88091218,39.4083046,32.92535317,-1.97,-0.057937365
4602,26-06-2019 12.42,611892777,-3912464,2,30,-0.56,40979.99,75,9.751,50,18,244,0.042,51.28826008,-0.327938944,42432.12093,10.22990334,50,60,70,80,90,100,110,120,8.59,10.22990334,24.88414315,35.29225621,-2.22,0.348991157
4603,26-06-2019 12.42,611893849,-3912373,2,30,-0.17,40990.47,76,9.798,49,18,243,0.047,51.28834994,-0.327931317,42442.12631,10.0053793,50,60,70,80,90,100,110,120,10.48,10.0053793,37.03897235,33.76008083,1.89,-0.224524037
4604,26-06-2019 12.42,611894965,-3912221,2,30,0,40999.77,76,9.641,49,18,242,-0.157,51.28844348,-0.327918576,42452.56538,10.4390664,50,60,70,80,90,100,110,120,9.3,10.4390664,29.16770511,36.75019799,-1.18,0.433687098
4605,26-06-2019 12.42,611896107,-3912079,2,30,0,41010.07,75,9.556,49,18,245,-0.085,51.2885392,-0.327906674,42463.24124,10.67586098,50,60,70,80,90,100,110,120,10.3,10.67586098,35.77756775,38.43635384,1,0.236794579
4606,26-06-2019 12.42,611897210,-3911892,2,30.2,0,41020.09,74,9.609,49,18,235,0.053,51.28863165,-0.327891,42473.5791,10.33786089,50,60,70,80,90,100,110,120,10.02,10.33786089,33.85881905,36.04107457,-0.28,-0.338000087
4607,26-06-2019 12.42,611898345,-3911655,2,30.2,0,41029.88,74,9.701,49,18,227,0.092,51.28872679,-0.327871135,42484.2474,10.66830434,50,60,70,80,90,100,110,120,9.79,10.66830434,32.32226205,38.38196072,-0.23,0.330443453
4608,26-06-2019 12.43,611899453,-3911367,2,30.2,0,41040.17,74,9.691,50,18,229,-0.01,51.28881966,-0.327846995,42494.70979,10.4623919,50,60,70,80,90,100,110,120,10.29,10.4623919,35.70813047,36.91461398,0.5,-0.205912439
4609,26-06-2019 12.43,611900560,-3911014,2,30.2,0,41047.1,74,9.677,50,18,247,-0.014,51.28891245,-0.327817407,42505.23048,10.52068451,50,60,70,80,90,100,110,120,6.93,10.52068451,16.19581594,37.32710924,-3.36,0.058292602
4610,26-06-2019 12.43,611901638,-3910628,2,30.2,0,41059.54,76,9.619,50,18,246,-0.058,51.2890028,-0.327785052,42515.52655,10.29606745,50,60,70,80,90,100,110,120,12.44,10.29606745,52.18877753,35.75025314,5.51,-0.224617056
4611,26-06-2019 12.43,611902741,-3910176,2,30.2,0,41067.99,76,9.958,50,18,233,0.339,51.28909525,-0.327747166,42526.13901,10.61246919,50,60,70,80,90,100,110,120,8.45,10.61246919,24.07962844,37.98124949,-3.99,0.316401735
4612,26-06-2019 12.43,611903809,-3909698,2,30.4,0,41078,75,9.817,50,18,237,-0.141,51.28918477,-0.327707101,42536.47562,10.33660448,50,60,70,80,90,100,110,120,10.01,10.33660448,33.7912703,36.0323146,1.56,-0.275864708
4613,26-06-2019 12.43,611904878,-3909204,2,30.4,0,41088.14,73,9.833,50,18,244,0.016,51.28927438,-0.327665694,42546.8467,10.37108345,50,60,70,80,90,100,110,120,10.14,10.37108345,34.67466495,36.27309566,0.13,0.034478976
4614,26-06-2019 12.43,611905897,-3908623,2,30.2,0,41098.42,74,9.851,50,18,238,0.018,51.28935979,-0.327616995,42556.92975,10.08304979,50,60,70,80,90,100,110,120,10.28,10.08304979,35.63876063,34.28626572,0.14,-0.288033667
4615,26-06-2019 12.43,611906878,-3908043,2,30.2,0,41108.9,75,9.65,50,18,233,-0.201,51.28944201,-0.32756838,42566.67791,9.748154116,50,60,70,80,90,100,110,120,10.48,9.748154116,37.03897235,32.04653928,0.2,-0.334895671
4616,26-06-2019 12.43,611907848,-3907469,2,30.4,0,41118.27,75,9.304,50,18,244,-0.346,51.28952332,-0.327520268,42576.31777,9.639863848,50,60,70,80,90,100,110,120,9.37,9.639863848,29.6084413,31.33849698,-1.11,-0.108290268
4617,26-06-2019 12.43,611908827,-3906923,2,30.4,0,41126.67,71,9.255,50,18,262,-0.049,51.28960538,-0.327474503,42585.98137,9.663603791,50,60,70,80,90,100,110,120,8.4,9.663603791,23.79550552,31.4930407,-0.97,0.023739943
4618,26-06-2019 12.43,611909766,-3906370,2,30.6,0,41136.41,70,9.058,50,18,230,-0.197,51.28968408,-0.327428151,42595.30779,9.326420715,50,60,70,80,90,100,110,120,9.74,9.326420715,31.99294925,29.33366775,1.34,-0.337183076
4619,26-06-2019 12.43,611910704,-3905863,2,30.8,0.21,41145.52,68,8.935,50,18,231,-0.123,51.28976271,-0.327385655,42604.53615,9.228351173,50,60,70,80,90,100,110,120,9.11,9.228351173,27.98808069,28.72001013,-0.63,-0.098069542
4620,26-06-2019 12.43,611911601,-3905394,2,30.8,0.73,41155.54,68,9.003,49,18,246,0.068,51.28983789,-0.327346344,42613.332,8.79584944,50,60,70,80,90,100,110,120,10.02,8.79584944,33.85881905,26.09107283,0.91,-0.432501733
4621,26-06-2019 12.43,611912514,-3904994,2,31,1.19,41164.4,68,9.025,48,18,256,0.022,51.28991442,-0.327312816,42622.15501,8.823010319,50,60,70,80,90,100,110,120,8.86,8.823010319,26.47303947,26.25245591,-1.16,0.027160879
4622,26-06-2019 12.43,611913441,-3904702,2,31,1.35,41172.74,68,8.906,47,18,252,-0.119,51.28999212,-0.327288341,42630.96092,8.805914628,50,60,70,80,90,100,110,120,8.34,8.805914628,23.45678378,26.1508196,-0.52,-0.017095692
4623,26-06-2019 12.43,611914374,-3904512,2,31.4,1.51,41182.59,67,8.775,47,18,251,-0.131,51.29007032,-0.327272415,42639.72695,8.766030073,50,60,70,80,90,100,110,120,9.85,8.766030073,32.71966318,25.9144667,1.51,-0.039884555
4624,26-06-2019 12.43,611915291,-3904417,2,31.6,1.86,41191.67,67,8.557,48,18,237,-0.218,51.29014718,-0.327264452,42648.29154,8.564588873,50,60,70,80,90,100,110,120,9.08,8.564588873,27.80404997,24.73713528,-0.77,-0.2014412
4625,26-06-2019 12.43,611916203,-3904370,2,31.8,2.16,41201.38,64,8.538,54,17,245,-0.019,51.29022363,-0.327260513,42656.79602,8.50448234,50,60,70,80,90,100,110,120,9.71,8.50448234,31.79617094,24.39114178,0.63,-0.060106533
4626,26-06-2019 12.43,611917061,-3904364,2,32.2,2.3,41210.53,82,8.473,47,17,279,-0.065,51.29029554,-0.32726001,42664.79287,7.9968519,50,60,70,80,90,100,110,120,9.15,7.9968519,28.23439925,21.56624176,-0.56,-0.50763044
4627,26-06-2019 12.43,611917912,-3904397,2,32.4,2.63,41217.07,76,8.219,47,17,262,-0.254,51.29036687,-0.327262776,42672.72674,7.933865584,50,60,70,80,90,100,110,120,6.54,7.933865584,14.42420414,21.22785146,-2.61,-0.062986316
4628,26-06-2019 12.43,611918770,-3904489,2,32.6,3.11,41225.26,74,8.058,49,17,272,-0.161,51.29043879,-0.327270487,42680.74147,8.014734231,50,60,70,80,90,100,110,120,8.19,8.014734231,22.62060243,21.66280123,1.65,0.080868647
4629,26-06-2019 12.43,611919552,-3904630,2,33,3.16,41232.27,71,7.89,48,17,291,-0.168,51.29050434,-0.327282306,42688.0761,7.334624716,50,60,70,80,90,100,110,120,7.01,7.334624716,16.57190364,18.14229225,-1.18,-0.680109516
4630,26-06-2019 12.43,611920380,-3904798,2,33.4,2.94,41241.85,72,7.533,47,17,246,-0.357,51.29057374,-0.327296387,42695.85514,7.77904421,50,60,70,80,90,100,110,120,9.58,7.77904421,30.95047949,20.40745478,2.57,0.444419495
4631,26-06-2019 12.43,611921111,-3904955,2,33.8,3.15,41248.89,68,7.5,47,17,261,-0.033,51.29063501,-0.327309547,42702.72943,6.874283467,50,60,70,80,90,100,110,120,7.04,6.874283467,16.71404941,15.93643724,-2.54,-0.904760744
4632,26-06-2019 12.43,611921812,-3905083,2,34,3.6,41256.76,69,7.289,48,17,254,-0.211,51.29069377,-0.327320276,42709.30538,6.575954495,50,60,70,80,90,100,110,120,7.87,6.575954495,20.88746947,14.58323794,0.83,-0.298328972
4633,26-06-2019 12.43,611922490,-3905220,2,34.4,3.77,41263.7,63,7.063,52,17,266,-0.226,51.2907506,-0.327331759,42715.67476,6.369382813,50,60,70,80,90,100,110,120,6.94,6.369382813,16.24259084,13.68141658,-0.93,-0.206571681
4634,26-06-2019 12.43,611923181,-3905341,2,35,4.24,41270,61,6.941,43,17,365,-0.122,51.29080852,-0.327341901,42722.15356,6.478793946,50,60,70,80,90,100,110,120,6.3,6.478793946,13.38497185,14.1554832,-0.64,0.109411132
4635,26-06-2019 12.43,611923848,-3905559,2,35.2,5.23,41276.3,64,7.014,40,17,380,0.073,51.29086442,-0.327360174,42728.49869,6.345132873,50,60,70,80,90,100,110,120,6.3,6.345132873,13.38497185,13.57743729,0,-0.133661073
4636,26-06-2019 12.43,611924502,-3905779,2,35.6,5.83,41284.11,66,7.015,40,17,309,0.001,51.29091924,-0.327378614,42734.72755,6.228860139,50,60,70,80,90,100,110,120,7.81,6.228860139,20.57019606,13.08439126,1.51,-0.116272734
4637,26-06-2019 12.43,611925190,-3906003,2,36,5.79,41291.49,68,6.853,40,17,280,-0.162,51.29097691,-0.327397389,42741.27145,6.54389795,50,60,70,80,90,100,110,120,7.38,6.54389795,18.36745934,14.44140339,-0.43,0.31503781
4638,26-06-2019 12.43,611925817,-3906205,2,36.4,5.71,41298.75,71,6.537,40,17,284,-0.316,51.29102946,-0.327414321,42747.23267,5.961221917,50,60,70,80,90,100,110,120,7.26,5.961221917,17.77499981,11.98414189,-0.12,-0.582676033
4639,26-06-2019 12.43,611926387,-3906441,2,36.8,5.97,41305.1,71,6.338,40,17,271,-0.199,51.29107724,-0.327434102,42752.7204,5.48773372,50,60,70,80,90,100,110,120,6.35,5.48773372,13.59827482,10.15599372,-0.91,-0.473488196
4640,26-06-2019 12.43,611926940,-3906643,2,37.2,6.26,41309.32,69,6.151,44,17,282,-0.187,51.29112359,-0.327451034,42758.00727,5.286863666,50,60,70,80,90,100,110,120,4.22,5.286863666,6.00566724,9.426111786,-2.13,-0.200870055
4641,26-06-2019 12.43,611927463,-3906894,3,37.6,6.15,41315.11,68,5.934,47,17,293,-0.217,51.29116743,-0.327472072,42763.09656,5.089295609,50,60,70,80,90,100,110,120,5.79,5.089295609,11.30559675,8.734774914,1.57,-0.197568056
4642,26-06-2019 12.43,611928015,-3907084,3,38.2,6.26,41321.53,66,5.849,50,17,305,-0.085,51.2912137,-0.327487998,42768.35918,5.262616299,50,60,70,80,90,100,110,120,6.42,5.262616299,13.89973177,9.33984731,0.63,0.17332069
4643,26-06-2019 12.43,611928568,-3907295,3,38.6,7.01,41328.21,67,5.694,50,17,328,-0.155,51.29126005,-0.327505684,42773.65797,5.298791585,50,60,70,80,90,100,110,120,6.68,5.298791585,15.04836402,9.468693075,0.26,0.036175286
4644,26-06-2019 12.43,611929195,-3907532,2,39,7.21,41334.52,64,5.667,50,17,369,-0.027,51.2913126,-0.327525549,42779.66281,6.004841781,50,60,70,80,90,100,110,120,6.31,6.004841781,13.42749755,12.16016593,-0.37,0.706050196
4645,26-06-2019 12.43,611929815,-3907685,2,39.4,6.73,41340.82,67,5.701,51,17,335,0.034,51.29136457,-0.327538373,42785.50977,5.846960524,50,60,70,80,90,100,110,120,6.3,5.846960524,13.38497185,11.529134,-0.01,-0.157881257
4646,26-06-2019 12.43,611930389,-3907823,2,39.8,6.75,41346.9,66,5.641,51,17,360,-0.06,51.29141268,-0.32754994,42790.91972,5.40995123,50,60,70,80,90,100,110,120,6.08,5.40995123,12.46647074,9.870134331,-0.22,-0.437009294
4647,26-06-2019 12.43,611931007,-3908049,2,40.2,7.13,41350.27,65,5.633,51,17,356,-0.008,51.29146448,-0.327568883,42796.82834,5.908616573,50,60,70,80,90,100,110,120,3.37,5.908616573,3.829976993,11.77356484,-2.71,0.498665343
4648,26-06-2019 12.43,611931629,-3908238,2,40.6,7.23,41357.8,65,5.583,51,17,331,-0.05,51.29151662,-0.327584725,42802.72927,5.900930078,50,60,70,80,90,100,110,120,7.53,5.900930078,19.12169188,11.7429524,4.16,-0.007686495
4649,26-06-2019 12.43,611932225,-3908502,2,41,7.17,41362.66,62,5.5,51,17,325,-0.083,51.29156657,-0.327606853,42808.49332,5.764047368,50,60,70,80,90,100,110,120,4.86,5.764047368,7.965424067,11.20447329,-2.67,-0.13688271
4650,26-06-2019 12.43,611932807,-3908690,2,41.4,7.22,41368.63,62,5.487,51,17,316,-0.013,51.29161536,-0.327622611,42814.02727,5.533953806,50,60,70,80,90,100,110,120,5.97,5.533953806,12.01946191,10.32779057,1.11,-0.230093562
4651,26-06-2019 12.43,611933364,-3908872,2,41.8,7.41,41373.11,62,5.392,51,17,322,-0.095,51.29166204,-0.327637866,42819.32592,5.298649461,50,60,70,80,90,100,110,120,4.48,5.298649461,6.768499347,9.468185143,-1.49,-0.235304346
4652,26-06-2019 12.43,611933939,-3909070,2,42.2,7.78,41379.08,61,5.314,51,17,310,-0.078,51.29171024,-0.327654462,42824.80791,5.481991586,50,60,70,80,90,100,110,120,5.97,5.481991586,12.01946191,10.13475122,1.49,0.183342125
4653,26-06-2019 12.43,611934483,-3909280,2,42.8,7.68,41383.54,61,5.207,50,17,280,-0.107,51.29175584,-0.327672064,42830.02378,5.215862257,50,60,70,80,90,100,110,120,4.46,5.215862257,6.708201213,9.17463068,-1.51,-0.266129329
4654,26-06-2019 12.43,611935028,-3909518,2,43.2,7.14,41388.51,63,5.005,49,17,229,-0.202,51.29180152,-0.327692013,42835.28932,5.265543299,50,60,70,80,90,100,110,120,4.97,5.265543299,8.330079397,9.350239605,0.51,0.049681042
4655,26-06-2019 12.43,611935581,-3909756,2,43.6,7.24,41393.04,76,4.928,44,17,272,-0.077,51.29184787,-0.327711962,42840.62683,5.337507171,50,60,70,80,90,100,110,120,4.53,5.337507171,6.920425017,9.607564448,-0.44,0.071963872
4656,26-06-2019 12.43,611936163,-3910015,2,44,7.58,41398.62,76,5.021,51,17,286,0.093,51.29189665,-0.327733671,42846.25735,5.63052061,50,60,70,80,90,100,110,120,5.58,5.63052061,10.50037384,10.69137268,1.05,0.293013439
4657,26-06-2019 12.43,611936737,-3910255,2,44.2,7.15,41403.52,79,5.102,52,17,301,0.081,51.29194477,-0.327753788,42851.78702,5.529677567,50,60,70,80,90,100,110,120,4.9,5.529677567,8.097081739,10.3118356,-0.68,-0.100843043
4658,26-06-2019 12.43,611937330,-3910562,2,44.4,6.74,41409.13,81,5.293,54,17,252,0.191,51.29199447,-0.32777952,42857.59636,5.809339495,50,60,70,80,90,100,110,120,5.61,5.809339495,10.6135846,11.38124776,0.71,0.279661928
4659,26-06-2019 12.43,611937965,-3910933,2,44.6,6.82,41415.42,84,5.452,54,17,219,0.159,51.2920477,-0.327810617,42863.89737,6.301010044,50,60,70,80,90,100,110,120,6.29,6.301010044,13.3425136,13.38926407,0.68,0.491670548
4660,26-06-2019 12.43,611938564,-3911327,2,44.8,6.22,41420.27,85,5.467,54,17,204,0.015,51.2920979,-0.327843642,42869.93405,6.036675032,50,60,70,80,90,100,110,120,4.85,6.036675032,7.932678268,12.28943617,-1.44,-0.264335012
4661,26-06-2019 12.43,611939159,-3911723,2,45,5.02,41425.44,80,5.485,49,17,214,0.018,51.29214778,-0.327876834,42875.94073,6.006682121,50,60,70,80,90,100,110,120,5.17,6.006682121,9.013997838,12.16762067,0.32,-0.029992911
4662,26-06-2019 12.43,611939758,-3912112,2,45.2,4.37,41431.03,75,5.6,45,17,238,0.115,51.29219798,-0.32790944,42881.96638,6.025647549,50,60,70,80,90,100,110,120,5.59,6.025647549,10.53804331,12.24457778,0.42,0.018965428
4663,26-06-2019 12.43,611940394,-3912505,2,45.2,4.01,41436.96,75,5.751,46,17,226,0.151,51.29225129,-0.327942381,42888.32122,6.354845959,50,60,70,80,90,100,110,120,5.93,6.354845959,11.85893668,13.6190376,0.34,0.32919841
4664,26-06-2019 12.43,611941028,-3912865,2,45.4,3.39,41443.25,76,5.88,51,17,222,0.129,51.29230443,-0.327972556,42894.59173,6.270509253,50,60,70,80,90,100,110,120,6.29,6.270509253,13.3425136,13.25995315,0.36,-0.084336706
4665,26-06-2019 12.43,611941681,-3913137,2,45.4,2.63,41449.52,78,5.979,47,17,206,0.099,51.29235917,-0.327995354,42900.88094,6.289209222,50,60,70,80,90,100,110,120,6.27,6.289209222,13.25779945,13.33915898,-0.02,0.018699969
4666,26-06-2019 12.43,611942342,-3913380,2,45.6,2.02,41455.47,72,6.094,50,17,234,0.115,51.29241457,-0.328015722,42907.20233,6.321388323,50,60,70,80,90,100,110,120,5.95,6.321388323,11.9390644,13.47600934,-0.32,0.032179102
4667,26-06-2019 12.43,611943005,-3913632,2,45.6,1.63,41461.93,70,6.118,50,17,224,0.024,51.29247014,-0.328036845,42913.55381,6.3514806,50,60,70,80,90,100,110,120,6.46,6.3514806,14.07347673,13.60461685,0.51,0.030092277
4668,26-06-2019 12.44,611943627,-3913824,2,45.8,1.49,41468.43,70,6.155,48,17,221,0.037,51.29252228,-0.328052938,42919.45803,5.904214615,50,60,70,80,90,100,110,120,6.5,5.904214615,14.24830085,11.75602861,0.04,-0.447265985
4669,26-06-2019 12.44,611944335,-3914020,2,46,1.59,41474.35,72,6.189,47,17,218,0.034,51.29258162,-0.328069367,42926.15492,6.696889204,50,60,70,80,90,100,110,120,5.92,6.696889204,11.81897399,15.1245545,-0.58,0.792674588
4670,26-06-2019 12.44,611945021,-3914185,2,46.2,1.98,41480.5,72,6.17,47,17,202,-0.019,51.29263912,-0.328083197,42932.62053,6.465611084,50,60,70,80,90,100,110,120,6.15,6.465611084,12.75518009,14.09793548,0.23,-0.23127812
4671,26-06-2019 12.44,611945681,-3914391,2,46.2,2.42,41487.12,72,6.227,47,17,202,0.057,51.29269444,-0.328100463,42938.88797,6.267442584,50,60,70,80,90,100,110,120,6.62,6.267442584,14.77924819,13.24698643,0.47,-0.1981685
4672,26-06-2019 12.44,611946390,-3914563,2,46.2,2.36,41493.6,71,6.346,47,17,210,0.119,51.29275387,-0.32811488,42945.57163,6.683665656,50,60,70,80,90,100,110,120,6.48,6.683665656,14.1607539,15.06488416,-0.14,0.416223072
4673,26-06-2019 12.44,611947105,-3914688,2,46,1.49,41500.98,72,6.58,47,17,212,0.234,51.2928138,-0.328125358,42952.27532,6.703685277,50,60,70,80,90,100,110,120,7.38,6.703685277,18.36745934,15.15526718,0.9,0.020019621
4674,26-06-2019 12.44,611947852,-3914841,2,46,0.42,41507.98,76,6.721,47,17,202,0.141,51.29287641,-0.328138182,42959.29442,7.019102658,50,60,70,80,90,100,110,120,7,7.019102658,16.52465661,16.61496963,-0.38,0.31541738
4675,26-06-2019 12.44,611948642,-3914931,2,46,-0.19,41513.64,73,6.838,47,17,204,0.117,51.29294263,-0.328145726,42966.67608,7.381659441,50,60,70,80,90,100,110,120,5.66,7.381659441,10.80361815,18.37572035,-1.34,0.362556784
4676,26-06-2019 12.44,611949418,-3914994,2,45.8,-0.82,41520.66,70,7.021,47,17,207,0.183,51.29300768,-0.328151006,42973.91791,7.241829511,50,60,70,80,90,100,110,120,7.02,7.241829511,16.61921811,17.68613583,1.36,-0.13982993
4677,26-06-2019 12.44,611950214,-3915053,2,45.8,-1.42,41527.06,74,7.189,47,17,243,0.168,51.2930744,-0.328155952,42981.3448,7.426884836,50,60,70,80,90,100,110,120,6.4,7.426884836,13.81326397,18.60157607,-0.62,0.185055325
4678,26-06-2019 12.44,611951014,-3915148,2,45.8,-1.5,41536.36,76,7.296,50,17,263,0.107,51.29314145,-0.328163914,42988.82153,7.476730678,50,60,70,80,90,100,110,120,9.3,7.476730678,29.16770511,18.85210446,2.9,0.049845842
4679,26-06-2019 12.44,611951808,-3915299,2,46,-1.06,41543.55,78,7.366,50,17,237,0.07,51.293208,-0.328176571,42996.27395,7.452426426,50,60,70,80,90,100,110,120,7.19,7.452426426,17.43388369,18.72974039,-2.11,-0.024304252
