,timestamp(s),position_lat(semicircles),position_long(semicircles),gps_accuracy(m),altitude(m),grade(%),distance(m),cadence(rpm),speed(m/s),left_right_balance,temperature(C),watts,acceleration,position_lat(degrees),position_long(degrees),distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
2345,01-04-2019 15.47,612851128,-4375705,2,39.4,0,20290.07,75,9.921,48,13,232,0.047,51.36858813,-0.366767356,21202.1453,10.33332785,50,60,70,80,90,100,110,120,10.35,10.33332785,36.12576587,36.00947428,-0.02,-0.01631417
2346,01-04-2019 15.47,612851915,-4374583,2,39.4,-0.04,20299.91,76,9.737,47,13,198,-0.184,51.3686541,-0.366673311,21211.96493,9.819633016,50,60,70,80,90,100,110,120,9.84,9.819633016,32.65326104,32.51822848,-0.51,-0.513694837
2347,01-04-2019 15.47,612852702,-4373442,2,39.4,-0.34,20309.82,75,9.669,47,13,175,-0.068,51.36872007,-0.366577674,21221.8584,9.893474009,50,60,70,80,90,100,110,120,9.91,9.893474009,33.11949242,33.0091239,0.07,0.073840994
2348,01-04-2019 15.47,612853434,-4372412,2,39.2,-0.71,20318.92,75,9.512,47,13,157,-0.157,51.36878142,-0.36649134,21230.9394,9.080995258,50,60,70,80,90,100,110,120,9.1,9.080995258,27.92666967,27.81014551,-0.81,-0.812478752
2349,01-04-2019 15.47,612854268,-4371327,2,39,-1.07,20328.95,74,9.685,49,13,122,0.173,51.36885133,-0.366400396,21240.9533,10.01390241,50,60,70,80,90,100,110,120,10.03,10.01390241,33.92643525,33.81762256,0.93,0.932907151
2350,01-04-2019 15.47,612855082,-4370245,2,38.8,-1.52,20338.82,74,9.644,46,13,90,-0.041,51.36891956,-0.366309704,21250.81205,9.858746292,50,60,70,80,90,100,110,120,9.87,9.858746292,32.85266981,32.77779573,-0.16,-0.155156116
2351,01-04-2019 15.47,612855876,-4369263,2,38.6,-1.64,20348.19,74,9.196,44,13,59,-0.448,51.36898611,-0.366227394,21260.16154,9.349495739,50,60,70,80,90,100,110,120,9.37,9.349495739,29.6084413,29.47899948,-0.5,-0.509250553
2352,01-04-2019 15.47,612856641,-4368323,2,38.2,-1.92,20357.19,75,8.748,41,13,27,-0.448,51.36905023,-0.366148604,21269.14779,8.986243953,50,60,70,80,90,100,110,120,9,8.986243953,27.31626909,27.23282982,-0.37,-0.363251786
2353,01-04-2019 15.47,612857366,-4367449,2,38.2,-2.33,20365.66,0,8.096,39,13,0,-0.652,51.369111,-0.366075346,21277.60484,8.457054482,50,60,70,80,90,100,110,120,8.47,8.457054482,24.19374974,24.11985098,-0.53,-0.529189471
2354,01-04-2019 15.47,612858000,-4366693,2,38.2,-2.24,20373.04,0,6.988,36,13,0,-1.108,51.36916414,-0.366011979,21284.97145,7.366612154,50,60,70,80,90,100,110,120,7.38,7.366612154,18.36745934,18.30088002,-1.09,-1.090442328
2355,01-04-2019 15.47,612858524,-4366062,2,38.2,-1.64,20379.16,1,5.117,35,13,0,-1.871,51.36920806,-0.365959089,21291.08144,6.10998691,50,60,70,80,90,100,110,120,6.12,6.10998691,12.63104283,12.58974469,-1.26,-1.256625245
2356,01-04-2019 15.47,612858886,-4365615,2,38.4,-0.97,20383.43,5,3.607,35,13,0,-1.51,51.3692384,-0.365921622,21295.34151,4.260073407,50,60,70,80,90,100,110,120,4.27,4.260073407,6.148824725,6.120269252,-1.85,-1.849913503
2357,01-04-2019 15.47,612859142,-4365309,2,38.4,-0.37,20386.41,8,2.728,35,13,3,-0.879,51.36925986,-0.365895974,21298.31861,2.977095288,50,60,70,80,90,100,110,120,2.98,2.977095288,2.994807358,2.988971914,-1.29,-1.282978119
2358,01-04-2019 15.47,612859332,-4365109,2,38.4,0,20388.53,0,1.797,35,13,0,-0.931,51.36927579,-0.36587921,21300.43761,2.118998685,50,60,70,80,90,100,110,120,2.12,2.118998685,1.515681973,1.514250542,-0.86,-0.858096603
2359,01-04-2019 15.48,612859402,-4365039,1,38.6,0,20389.08,0,1.029,29.6,13,0,-0.014222222,51.36928165,-0.365873342,21301.20673,0.769119437,50,60,70,80,90,100,110,120,0.010185185,0.014242953,3.50E-05,6.84E-05,-0.039070645,-0.038976958
2360,01-04-2019 15.48,612859520,-4364895,1,38.6,0,20390.46,0,2.085,25.6,13,0,1.056,51.36929154,-0.365861272,21302.58933,1.382599666,50,60,70,80,90,100,110,120,1.38,1.382599666,0.642235838,0.644657825,1.369814815,1.368356713
2361,01-04-2019 15.48,612859765,-4364608,1,38.4,0,20393.3,0,3.066,25,13,0,0.981,51.36931208,-0.365837216,21305.41827,2.828940738,50,60,70,80,90,100,110,120,2.84,2.828940738,2.720025926,2.698883031,1.46,1.446341072
2362,01-04-2019 15.48,612860093,-4364224,1,38.4,0,20397.09,7,4.19,18,13,65,1.124,51.36933957,-0.36580503,21309.2048,3.78653095,50,60,70,80,90,100,110,120,3.79,3.78653095,4.844118776,4.83525503,0.95,0.957590213
2363,01-04-2019 15.48,612860482,-4363791,1,38.4,0,20401.51,14,4.89,11,13,102,0.7,51.36937218,-0.365768736,21313.61983,4.415029043,50,60,70,80,90,100,110,120,4.42,4.415029043,6.588414314,6.573603315,0.63,0.628498092
2364,01-04-2019 15.48,612860933,-4363271,1,38.2,-0.1,20406.7,22,5.409,4,13,138,0.519,51.36940998,-0.36572515,21318.79897,5.179146417,50,60,70,80,90,100,110,120,5.19,5.179146417,9.083873529,9.045919969,0.77,0.764117374
2365,01-04-2019 15.48,612861436,-4362673,1,38,-1.43,20412.54,29,6.166,21,13,200,0.757,51.36945214,-0.365675027,21324.63723,5.838255857,50,60,70,80,90,100,110,120,5.84,5.838255857,11.50170058,11.49483154,0.65,0.659109441
2366,01-04-2019 15.48,612861970,-4361965,1,37.8,-2.71,20419.02,38,6.671,45,13,241,0.505,51.3694969,-0.365615683,21331.09799,6.460764911,50,60,70,80,90,100,110,120,6.48,6.460764911,14.1607539,14.07680973,0.64,0.622509054
2367,01-04-2019 15.48,612862520,-4361187,1,37.6,-2.61,20425.87,47,7.055,49,13,235,0.384,51.369543,-0.365550471,21337.93684,6.838842774,50,60,70,80,90,100,110,120,6.85,6.838842774,15.82404489,15.77253872,0.37,0.378077864
2368,01-04-2019 15.48,612863077,-4360362,1,37.2,-3.05,20432.96,53,7.181,48,13,229,0.126,51.36958969,-0.365481321,21345.00745,7.070615225,50,60,70,80,90,100,110,120,7.09,7.070615225,16.95230798,16.85973606,0.24,0.231772451
2369,01-04-2019 15.48,612863657,-4359521,1,37,-3.85,20440.26,56,7.439,48,13,220,0.258,51.3696383,-0.365410829,21352.29907,7.291616681,50,60,70,80,90,100,110,120,7.3,7.291616681,17.97140716,17.93015413,0.21,0.221001456
2370,01-04-2019 15.48,612864269,-4358636,2,36.8,-4.11,20447.95,60,7.757,49,13,212,0.318,51.3696896,-0.365336649,21359.98361,7.684544314,50,60,70,80,90,100,110,120,7.69,7.684544314,19.94293359,19.91464652,0.39,0.392927634
2371,01-04-2019 15.48,612864867,-4357733,2,36.8,-3.83,20455.63,62,7.772,54,13,143,0.015,51.36973972,-0.365260961,21367.64326,7.659650488,50,60,70,80,90,100,110,120,7.68,7.659650488,19.89110012,19.78582983,-0.01,-0.024893826
2372,01-04-2019 15.48,612865467,-4356827,2,36.6,-3.42,20463.33,65,7.644,60,13,74,-0.128,51.36979002,-0.36518502,21375.32845,7.685183992,50,60,70,80,90,100,110,120,7.7,7.685183992,19.9948345,19.91796213,0.02,0.025533504
2373,01-04-2019 15.48,612866054,-4355983,2,36.4,-3.03,20470.69,64,6.974,61,13,47,-0.67,51.36983922,-0.365114277,21382.6802,7.351749513,50,60,70,80,90,100,110,120,7.36,7.351749513,18.26804161,18.22710798,-0.34,-0.333434479
2374,01-04-2019 15.48,612866602,-4355210,2,36.2,-2.5,20477.51,63,6.597,61,13,36,-0.377,51.36988515,-0.365049485,21389.48579,6.805597322,50,60,70,80,90,100,110,120,6.82,6.805597322,15.68574363,15.61956235,-0.54,-0.546152191
2375,01-04-2019 15.49,612882545,-4329037,2,32.8,-2.84,20483.74,92,7.993,50,14,212,0.025851852,51.37122148,-0.36285569,21602.25558,212.7697857,50,60,70,80,90,100,110,120,0.11537037,3.940181217,0.004488745,5.235627693,-0.124159808,-0.053063261
2376,01-04-2019 15.49,612883149,-4327876,2,32.8,-2.76,20492.55,92,8.493,49,14,199,0.5,51.3712721,-0.362758376,21611.04889,8.793306292,50,60,70,80,90,100,110,120,8.81,8.793306292,26.17508979,26.07598757,8.69462963,4.853125075
2377,01-04-2019 15.49,612883841,-4326561,2,32.6,-2.43,20502.58,95,8.709,49,14,223,0.216,51.37133011,-0.362648154,21621.05576,10.00687552,50,60,70,80,90,100,110,120,10.03,10.00687552,33.92643525,33.77017864,1.22,1.213569225
2378,01-04-2019 15.49,612884425,-4325412,2,32.6,-1.92,20511.22,97,8.704,49,14,196,-0.005,51.37137906,-0.362551846,21629.67665,8.620884322,50,60,70,80,90,100,110,120,8.64,8.620884322,25.17467359,25.06340077,-1.39,-1.385991195
2379,01-04-2019 15.49,612885021,-4324250,2,32.4,-1.51,20519.99,100,8.72,34,14,152,0.016,51.37142901,-0.362454448,21638.42688,8.750236516,50,60,70,80,90,100,110,120,8.77,8.750236516,25.93794411,25.82117181,0.13,0.129352194
2380,01-04-2019 15.49,612885632,-4323127,2,32.2,-1.36,20528.67,102,8.731,18,14,108,0.011,51.37148023,-0.362360319,21647.0942,8.667320607,50,60,70,80,90,100,110,120,8.68,8.667320607,25.408312,25.33413535,-0.09,-0.082915909
2381,01-04-2019 15.49,612886278,-4322014,2,32,-1.63,20537.53,104,9.116,3,14,64,0.385,51.37153437,-0.362267029,21655.93655,8.84234763,50,60,70,80,90,100,110,120,8.86,8.84234763,26.47303947,26.36765655,0.18,0.175027023
2382,01-04-2019 15.49,612886948,-4320872,2,31.8,-2.03,20546.68,77,9.32,45,14,224,0.204,51.37159053,-0.362171307,21665.05491,9.118356995,50,60,70,80,90,100,110,120,9.15,9.118356995,28.23439925,28.03945358,0.29,0.276009364
2383,01-04-2019 15.49,612887655,-4319702,2,31.6,-1.94,20556.16,87,9.535,53,14,198,0.215,51.37164979,-0.362073239,21674.52917,9.474260555,50,60,70,80,90,100,110,120,9.48,9.474260555,30.30770407,30.27101699,0.33,0.35590356
2384,01-04-2019 15.49,612888400,-4318560,2,31.2,-2,20565.79,86,9.607,51,14,144,0.072,51.37171224,-0.361977518,21684.13973,9.610565775,50,60,70,80,90,100,110,120,9.63,9.610565775,31.27439648,31.14829464,0.15,0.136305221
2385,01-04-2019 15.49,612889139,-4317399,2,31,-2.25,20575.46,46,9.812,55,14,15,0.205,51.37177418,-0.361880204,21693.78705,9.647314758,50,60,70,80,90,100,110,120,9.67,9.647314758,31.53474413,31.38696043,0.04,0.036748983
2386,01-04-2019 15.49,612889897,-4316237,2,30.6,-2.29,20585.26,95,9.987,60,14,190,0.175,51.37183771,-0.361782806,21703.5656,9.778545747,50,60,70,80,90,100,110,120,9.8,9.778545747,32.38832696,32.24667251,0.13,0.131230989
2387,01-04-2019 15.49,612890694,-4315039,2,30.4,-2.46,20595.46,87,10.034,60,14,146,0.047,51.37190452,-0.361682391,21713.75206,10.18646106,50,60,70,80,90,100,110,120,10.2,10.18646106,35.08623008,34.99314869,0.4,0.407915314
2388,01-04-2019 15.49,612891476,-4313844,2,30,-2.96,20605.55,81,10.066,58,14,147,0.032,51.37197006,-0.361582227,21723.82496,10.07290302,50,60,70,80,90,100,110,120,10.09,10.07290302,34.33354883,34.21729461,-0.11,-0.113558037
2389,01-04-2019 15.49,612892252,-4312605,2,29.8,-3.28,20615.78,82,10.152,54,14,140,0.086,51.37203511,-0.361478375,21734.03655,10.21159391,50,60,70,80,90,100,110,120,10.23,10.21159391,35.29292318,35.16603745,0.14,0.138690881
2390,01-04-2019 15.49,612893071,-4311369,2,29.4,-3.37,20626.3,84,10.443,51,14,189,0.291,51.37210376,-0.361374775,21744.52383,10.4872744,50,60,70,80,90,100,110,120,10.52,10.4872744,37.32225218,37.09040937,0.29,0.275680499
2391,01-04-2019 15.49,612893921,-4310135,2,29,-3.58,20637,83,10.467,53,14,189,0.024,51.372175,-0.361271342,21755.21541,10.69158327,50,60,70,80,90,100,110,120,10.7,10.69158327,38.61036603,38.54964732,0.18,0.20430887
2392,01-04-2019 15.49,612894759,-4308921,2,28.6,-3.73,20647.55,83,10.433,55,14,152,-0.034,51.37224524,-0.361169586,21765.74598,10.530566,50,60,70,80,90,100,110,120,10.55,10.530566,37.53542025,37.39726076,-0.15,-0.16101727
2393,01-04-2019 15.49,612895626,-4307720,2,28,-3.91,20658.25,86,10.606,56,14,133,0.173,51.37231791,-0.361068919,21776.42891,10.68293159,50,60,70,80,90,100,110,120,10.7,10.68293159,38.61036603,38.48728342,0.15,0.152365586
2394,01-04-2019 15.49,612896484,-4306544,2,27.8,-4.07,20668.79,84,10.532,49,14,147,-0.074,51.37238983,-0.360970348,21786.95339,10.52447716,50,60,70,80,90,100,110,120,10.54,10.52447716,37.46429678,37.35402659,-0.16,-0.158454426
2395,01-04-2019 15.49,612897340,-4305356,2,27.6,-3.72,20679.37,85,10.499,51,14,137,-0.033,51.37246158,-0.360870771,21797.50928,10.55589867,50,60,70,80,90,100,110,120,10.58,10.55589867,37.74919535,37.57740524,0.04,0.031421503
2396,01-04-2019 15.49,612898190,-4304190,2,27.2,-3.25,20689.81,86,10.637,51,14,155,0.138,51.37253283,-0.360773038,21807.93927,10.42998422,50,60,70,80,90,100,110,120,10.44,10.42998422,36.75677169,36.68627915,-0.14,-0.125914444
2397,01-04-2019 15.49,612899092,-4303008,2,27,-2.95,20700.69,83,10.714,51,14,214,0.077,51.37260843,-0.360673964,21818.80067,10.86140384,50,60,70,80,90,100,110,120,10.88,10.86140384,39.92033289,39.78398541,0.44,0.431419622
2398,01-04-2019 15.49,612899997,-4301860,2,26.6,-2.63,20711.47,84,10.872,50,14,232,0.158,51.37268429,-0.36057774,21829.55981,10.75914214,50,60,70,80,90,100,110,120,10.78,10.75914214,39.18987562,39.03836796,-0.1,-0.102261707
2399,01-04-2019 15.49,612900928,-4300676,2,26.2,-2.48,20722.57,85,11.061,48,14,242,0.189,51.37276232,-0.360478498,21840.63896,11.07914958,50,60,70,80,90,100,110,120,11.1,11.07914958,41.55108043,41.39512661,0.32,0.320007445
2400,01-04-2019 15.49,612901880,-4299509,2,25.8,-2.78,20733.76,88,11.216,48,14,185,0.155,51.37284212,-0.360380681,21851.81167,11.17271002,50,60,70,80,90,100,110,120,11.19,11.17271002,42.22761336,42.09722004,0.09,0.093560435
2401,01-04-2019 15.49,612902861,-4298358,2,25.4,-3.3,20745.11,88,11.276,48,14,177,0.06,51.37292434,-0.360284206,21863.14496,11.33328408,50,60,70,80,90,100,110,120,11.35,11.33328408,43.44382808,43.31595694,0.16,0.160574063
2402,01-04-2019 15.49,612903829,-4297219,2,25,-3.7,20756.32,89,11.356,48,14,178,0.08,51.37300548,-0.360188736,21874.33924,11.19428402,50,60,70,80,90,100,110,120,11.21,11.19428402,42.37869593,42.25995268,-0.14,-0.139000063
2403,01-04-2019 15.49,612904837,-4296028,2,24.6,-3.84,20768.01,91,11.391,48,14,181,0.035,51.37308997,-0.360088907,21886.01311,11.67386686,50,60,70,80,90,100,110,120,11.69,11.67386686,46.08561482,45.95849888,0.48,0.479582841
2404,01-04-2019 15.49,612905837,-4294863,2,24.2,-3.87,20779.55,92,11.407,48,14,201,0.016,51.37317379,-0.359991258,21897.53743,11.52432227,50,60,70,80,90,100,110,120,11.54,11.52432227,44.91050939,44.78856547,-0.15,-0.149544586
2405,01-04-2019 15.49,612906816,-4293713,2,23.8,-3.94,20790.88,92,11.487,47,14,270,0.08,51.37325585,-0.359894866,21908.85221,11.31478102,50,60,70,80,90,100,110,120,11.33,11.31478102,43.29085698,43.17463451,-0.21,-0.209541256
2406,01-04-2019 15.49,612907834,-4292543,2,23.4,-3.83,20802.58,87,11.543,48,14,271,0.056,51.37334118,-0.359796798,21920.52955,11.67733842,50,60,70,80,90,100,110,120,11.7,11.67733842,46.16449476,45.98583708,0.37,0.362557398
2407,01-04-2019 15.49,612908835,-4291360,2,23,-3.62,20814.19,85,11.658,49,14,302,0.115,51.37342508,-0.35969764,21932.12325,11.59370381,50,60,70,80,90,100,110,120,11.61,11.59370381,45.45700339,45.32948296,-0.09,-0.083634607
2408,01-04-2019 15.49,612909829,-4290137,2,22.8,-3.51,20825.88,89,11.762,49,14,311,0.104,51.3735084,-0.359595129,21943.8048,11.68154242,50,60,70,80,90,100,110,120,11.69,11.68154242,46.08561482,46.01895414,0.08,0.087838613
2409,01-04-2019 15.49,612910824,-4288921,2,22.4,-3.06,20837.57,89,11.791,48,14,306,0.029,51.3735918,-0.359493205,21955.46898,11.66418048,50,60,70,80,90,100,110,120,11.69,11.66418048,46.08561482,45.88226251,-3.64E-12,-0.01736194
2410,01-04-2019 15.49,612911853,-4287656,2,22.2,-2.58,20849.68,90,11.863,50,14,262,0.072,51.37367805,-0.359387174,21967.55806,12.08908032,50,60,70,80,90,100,110,120,12.11,12.08908032,49.45664477,49.28592243,0.42,0.424899833
2411,01-04-2019 15.49,612912877,-4286391,2,22,-2.37,20861.74,91,11.977,50,14,261,0.114,51.37376388,-0.359281143,21979.61019,12.05213544,50,60,70,80,90,100,110,120,12.06,12.05213544,49.04909278,48.98514191,-0.05,-0.036944875
2412,01-04-2019 15.49,612913873,-4285131,2,21.6,-2.22,20873.6,92,12.03,50,14,256,0.053,51.37384736,-0.359175531,21991.43868,11.82849165,50,60,70,80,90,100,110,120,11.86,11.82849165,47.43574671,47.18403729,-0.2,-0.223643793
2413,01-04-2019 15.49,612914872,-4283901,2,21.4,-2.19,20885.35,92,11.902,49,14,250,-0.128,51.3739311,-0.359072434,22003.18195,11.74326868,50,60,70,80,90,100,110,120,11.75,11.74326868,46.55990619,46.50657516,-0.11,-0.085222966
2414,01-04-2019 15.49,612915835,-4282669,2,21.2,-2.29,20896.86,88,11.654,48,14,261,-0.248,51.37401181,-0.358969169,22014.66826,11.48630725,50,60,70,80,90,100,110,120,11.51,11.48630725,44.67730939,44.49356672,-0.24,-0.256961436
2415,01-04-2019 15.49,612916805,-4281336,2,21,-2.4,20908.79,89,11.545,48,14,245,-0.109,51.37409312,-0.358857438,22026.57958,11.91132369,50,60,70,80,90,100,110,120,11.93,11.91132369,47.99734897,47.84718773,0.42,0.425016444
2416,01-04-2019 15.49,612917728,-4279983,2,20.8,-2.34,20920.47,87,11.376,48,14,210,-0.169,51.37417048,-0.358744031,22038.24017,11.66058099,50,60,70,80,90,100,110,120,11.68,11.66058099,46.00680232,45.85394893,-0.25,-0.250742698
2417,01-04-2019 15.50,612918581,-4278603,2,20.4,-2.23,20931.8,87,11.189,48,14,190,-0.187,51.37424198,-0.358628361,22049.53916,11.29899938,50,60,70,80,90,100,110,120,11.33,11.29899938,43.29085698,43.05428018,-0.35,-0.361581615
2418,01-04-2019 15.50,612919347,-4277171,2,20.2,-2.16,20942.8,85,10.946,48,14,168,-0.243,51.37430619,-0.358508332,22060.511,10.97183826,50,60,70,80,90,100,110,120,11,10.97183826,40.80578469,40.5971136,-0.33,-0.327161118
2419,01-04-2019 15.50,612920103,-4275613,3,20.2,-2.1,20954.31,84,10.81,48,14,171,-0.136,51.37436955,-0.358377742,22071.99191,11.48090325,50,60,70,80,90,100,110,120,11.51,11.48090325,44.67730939,44.45171056,0.51,0.509064995
2420,01-04-2019 15.50,612920841,-4273927,3,20,-1.97,20966.32,83,10.994,48,14,190,0.184,51.37443141,-0.358236423,22083.97231,11.98039948,50,60,70,80,90,100,110,120,12.01,11.98039948,48.64322698,48.40374483,0.5,0.499496231
2421,01-04-2019 15.50,612921503,-4272188,3,19.8,-1.83,20978.2,83,11.069,48,14,178,0.075,51.3744869,-0.358090661,22095.82268,11.85037752,50,60,70,80,90,100,110,120,11.88,11.85037752,47.59586726,47.35880502,-0.13,-0.13002196
2422,01-04-2019 15.50,612922154,-4270523,3,19.8,-1.5,20989.66,83,10.842,49,14,143,-0.227,51.37454147,-0.357951103,22107.25292,11.43023431,50,60,70,80,90,100,110,120,11.46,11.43023431,44.28999167,44.06021676,-0.42,-0.420143217
2423,01-04-2019 15.50,612922821,-4268958,3,19.8,-0.96,21000.72,83,10.756,50,14,106,-0.086,51.37459737,-0.357819926,22118.27784,11.02491793,50,60,70,80,90,100,110,120,11.06,11.02491793,41.25215276,40.99086605,-0.4,-0.405316373
2424,01-04-2019 15.50,612923465,-4267500,3,19.6,-0.73,21011.13,83,10.463,51,14,68,-0.293,51.37465135,-0.357697718,22128.66921,10.3913747,50,60,70,80,90,100,110,120,10.41,10.3913747,36.54582939,36.41517266,-0.65,-0.633543237
2425,01-04-2019 15.50,612924128,-4266129,3,19.4,-0.81,21021.25,75,10.103,51,14,32,-0.36,51.37470692,-0.357582802,22138.75915,10.08993608,50,60,70,80,90,100,110,120,10.12,10.08993608,34.53801616,34.33311386,-0.29,-0.301438611
2426,01-04-2019 15.50,612924804,-4264834,3,19.4,-0.8,21031.09,21,10.212,41,14,3,0.109,51.37476359,-0.357474256,22148.58058,9.821433209,50,60,70,80,90,100,110,120,9.84,9.821433209,32.65326104,32.53015245,-0.28,-0.268502875
2427,01-04-2019 15.50,612925509,-4263554,2,19.4,-0.72,21041.05,79,10.136,45,14,198,-0.076,51.37482268,-0.357366968,22158.51194,9.931362479,50,60,70,80,90,100,110,120,9.96,9.931362479,33.45453827,33.26243431,0.12,0.10992927
2428,01-04-2019 15.50,612926227,-4262271,2,19.2,-0.85,21051.09,99,9.908,46,14,206,-0.228,51.37488286,-0.357259428,22168.53686,10.02492036,50,60,70,80,90,100,110,120,10.04,10.02492036,33.99411889,33.89208024,0.08,0.093557883
2429,01-04-2019 15.50,612926959,-4261023,2,19,-1.08,21061.07,83,10.037,46,14,189,0.129,51.37494422,-0.357154822,22178.49999,9.963124874,50,60,70,80,90,100,110,120,9.98,9.963124874,33.58902874,33.47553377,-0.06,-0.061795488
2430,01-04-2019 15.50,612927709,-4259732,2,19,-1,21071.36,82,10.128,47,14,193,0.091,51.37500708,-0.357046612,22188.76042,10.26042851,50,60,70,80,90,100,110,120,10.29,10.26042851,35.70813047,35.50318871,0.31,0.297303635
2431,01-04-2019 15.50,612928433,-4258453,2,19,-0.81,21081.42,83,9.999,48,14,198,-0.129,51.37506776,-0.356939407,22198.80548,10.04506249,50,60,70,80,90,100,110,120,10.06,10.04506249,34.12968852,34.02840937,-0.23,-0.215366022
2432,01-04-2019 15.50,612929136,-4257176,2,18.8,-0.91,21091.35,82,9.711,47,14,191,-0.288,51.37512669,-0.35683237,22208.71138,9.905905327,50,60,70,80,90,100,110,120,9.93,9.905905327,33.25330842,33.09212906,-0.13,-0.13915716
2433,01-04-2019 15.50,612929827,-4255957,2,18.6,-1.07,21100.95,82,9.704,46,14,210,-0.007,51.37518461,-0.356730195,22218.29124,9.579856572,50,60,70,80,90,100,110,120,9.6,9.579856572,31.07984394,30.94955274,-0.33,-0.326048755
2434,01-04-2019 15.50,612930540,-4254682,2,18.8,-0.73,21110.92,81,9.753,45,14,193,0.049,51.37524437,-0.356623325,22228.25035,9.959114294,50,60,70,80,90,100,110,120,9.97,9.959114294,33.52174978,33.44858856,0.37,0.379257722
2435,01-04-2019 15.50,612931244,-4253397,2,18.8,-0.16,21120.89,82,9.779,49,14,193,0.026,51.37530338,-0.356515618,22238.19734,9.946984165,50,60,70,80,90,100,110,120,9.97,9.946984165,33.52174978,33.3671579,3.64E-12,-0.012130129
2436,01-04-2019 15.50,612931957,-4252121,2,18.6,-0.21,21130.88,80,9.812,48,14,189,0.033,51.37536314,-0.356408665,22248.16077,9.96343398,50,60,70,80,90,100,110,120,9.99,9.96343398,33.65637515,33.47761096,0.02,0.016449815
2437,01-04-2019 15.50,612932658,-4250863,2,18.6,-0.29,21140.71,80,9.803,46,14,215,-0.009,51.3754219,-0.356303221,22257.97159,9.810813974,50,60,70,80,90,100,110,120,9.83,9.810813974,32.58692635,32.45984528,-0.16,-0.152620006
2438,01-04-2019 15.50,612933364,-4249605,2,18.6,-0.08,21150.57,84,10.009,45,14,201,0.206,51.37548108,-0.356197776,22267.81349,9.841902395,50,60,70,80,90,100,110,120,9.86,9.841902395,32.78613277,32.66588816,0.03,0.031088421
2439,01-04-2019 15.50,612934116,-4248316,3,18.4,0,21160.85,80,10.228,47,14,207,0.219,51.37554411,-0.356089734,22278.07806,10.26456855,50,60,70,80,90,100,110,120,10.28,10.26456855,35.63876063,35.53184525,0.42,0.422666152
2440,01-04-2019 15.50,612934859,-4246990,3,18.2,-0.4,21171.26,82,10.315,49,14,177,0.087,51.37560639,-0.35597859,22288.4447,10.36664291,50,60,70,80,90,100,110,120,10.41,10.36664291,36.54582939,36.24204052,0.13,0.102074364
2441,01-04-2019 15.50,612935592,-4245653,3,18,-1.08,21181.66,80,10.361,45,14,222,0.046,51.37566783,-0.355866523,22298.79731,10.35260568,50,60,70,80,90,100,110,120,10.4,10.35260568,36.47565018,36.14395795,-0.01,-0.014037232
2442,01-04-2019 15.50,612936348,-4244294,3,17.8,-1.51,21192.28,83,10.376,47,14,241,0.015,51.37573119,-0.355752613,22309.38781,10.59050234,50,60,70,80,90,100,110,120,10.62,10.59050234,38.03517308,37.82417674,0.22,0.237896659
2443,01-04-2019 15.50,612937098,-4243027,3,17.6,-1.86,21202.46,82,10.38,48,14,247,0.004,51.37579406,-0.355646415,22319.54638,10.15856951,50,60,70,80,90,100,110,120,10.18,10.15856951,34.94877191,34.80178154,-0.44,-0.431932828
2444,01-04-2019 15.50,612937849,-4241678,3,17.2,-2.22,21213,84,10.452,48,14,240,0.072,51.375857,-0.355533343,22330.06243,10.51604892,50,60,70,80,90,100,110,120,10.54,10.51604892,37.46429678,37.29422262,0.36,0.357479411
2445,01-04-2019 15.50,612938640,-4240404,3,17.2,-2.3,21223.47,82,10.274,48,14,241,-0.178,51.37592331,-0.355426557,22340.51645,10.4540236,50,60,70,80,90,100,110,120,10.47,10.4540236,36.96832102,36.85558555,-0.07,-0.062025323
2446,01-04-2019 15.50,612939450,-4239122,3,17.2,-2,21234.1,84,10.318,48,14,221,0.044,51.3759912,-0.355319101,22351.12875,10.61230184,50,60,70,80,90,100,110,120,10.63,10.61230184,38.10683613,37.98005166,0.16,0.158278242
2447,01-04-2019 15.50,612940245,-4237835,3,17.2,-1.53,21244.66,82,10.389,48,14,235,0.071,51.37605784,-0.355211226,22361.66271,10.53395549,50,60,70,80,90,100,110,120,10.56,10.53395549,37.60661117,37.42133886,-0.07,-0.078346347
2448,01-04-2019 15.50,612941075,-4236564,3,17,-1.08,21255.39,82,10.536,48,14,249,0.147,51.37612741,-0.355104692,22372.36408,10.70137175,50,60,70,80,90,100,110,120,10.73,10.70137175,38.82717627,38.6202664,0.17,0.167416253
2449,01-04-2019 15.50,612941876,-4235304,2,17,-0.54,21265.87,84,10.559,48,14,251,0.023,51.37619454,-0.35499908,22382.82678,10.46270315,50,60,70,80,90,100,110,120,10.48,10.46270315,37.03897235,36.91681036,-0.25,-0.238668596
2450,01-04-2019 15.50,612942626,-4234015,2,16.8,-0.12,21276.14,85,10.645,48,14,273,0.086,51.37625741,-0.354891038,22393.07855,10.25176404,50,60,70,80,90,100,110,120,10.27,10.25176404,35.56945825,35.44325237,-0.21,-0.210939105
