,timestamp(s),position_lat(semicircles),position_long(semicircles),gps_accuracy(m),altitude(m),grade(%),distance(m),cadence(rpm),speed(m/s),left_right_balance,temperature(C),watts,acceleration,position_lat(degrees),position_long(degrees),distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
4252,30-06-2019 11.25,609083243,-5120995,2,64.2,-0.23,38596.09,72,9.442,59,20,77,0.076,51.05276766,-0.429236842,38608.8119,9.529438669,50,60,70,80,90,100,110,120,9.77,9.529438669,32.19033459,30.62464069,-1.39,-0.014176544
4253,30-06-2019 11.25,609084238,-5120269,2,64.2,-0.63,38605.91,74,9.563,60,20,104,0.121,51.05285106,-0.42917599,38619.01447,10.20256888,50,60,70,80,90,100,110,120,9.82,10.20256888,32.5206591,35.10390529,0.05,0.673130208
4254,30-06-2019 11.25,609085213,-5119553,2,64,-0.91,38614.95,75,9.69,58,20,93,0.127,51.05293279,-0.429115975,38629.02321,10.00873723,50,60,70,80,90,100,110,120,9.04,10.00873723,27.55961995,33.78274525,-0.78,-0.193831647
4255,30-06-2019 11.25,609086165,-5118859,2,63.8,-1.14,38625.29,69,9.654,57,20,121,-0.036,51.05301258,-0.429057805,38638.78333,9.760121559,50,60,70,80,90,100,110,120,10.34,9.760121559,36.05599135,32.12527225,1.3,-0.248615671
4256,30-06-2019 11.25,609087120,-5118161,2,63.6,-1.37,38633.8,70,9.684,47,20,171,0.03,51.05309263,-0.428999299,38648.57864,9.795305069,50,60,70,80,90,100,110,120,8.51,9.795305069,24.42280172,32.35730154,-1.83,0.035183509
4257,30-06-2019 11.25,609088068,-5117453,2,63.6,-1.51,38643.71,69,9.646,49,20,136,-0.038,51.05317209,-0.428939955,38658.33944,9.760808817,50,60,70,80,90,100,110,120,9.91,9.760808817,33.11949242,32.1297966,1.4,-0.034496252
4258,30-06-2019 11.25,609089047,-5116752,2,63.4,-1.61,38654.18,68,9.661,53,20,104,0.015,51.05325415,-0.428881198,38668.34564,10.00619643,50,60,70,80,90,100,110,120,10.47,10.00619643,36.96832102,33.76559535,0.56,0.245387611
4259,30-06-2019 11.25,609089993,-5116061,2,63.4,-1.62,38663.12,68,9.716,53,20,126,0.055,51.05333344,-0.428823279,38678.04759,9.701952602,50,60,70,80,90,100,110,120,8.94,9.701952602,26.95326623,31.74348909,-1.53,-0.304243825
4260,30-06-2019 11.25,609090917,-5115374,2,63.2,-1.53,38671.5,68,9.825,49,20,142,0.109,51.05341089,-0.428765696,38687.55364,9.50604665,50,60,70,80,90,100,110,120,8.38,9.50604665,23.68232848,30.47447593,-0.56,-0.195905952
4261,30-06-2019 11.25,609091643,-5114844,2,63.2,-1.32,38681.49,68,9.817,54,20,146,-0.008,51.05347174,-0.428721271,38694.99858,7.444941519,50,60,70,80,90,100,110,120,9.99,7.444941519,33.65637515,18.69213654,1.61,-2.061105131
4262,30-06-2019 11.25,609092827,-5113945,2,63.2,-0.95,38693.57,68,9.737,50,20,183,-0.08,51.05357098,-0.428645918,38707.22624,12.22766137,50,60,70,80,90,100,110,120,12.08,12.22766137,49.21191123,50.42236003,2.09,4.782719847
4263,30-06-2019 11.25,609093761,-5113250,2,63.4,-0.49,38704.53,68,9.58,51,20,142,-0.157,51.05364927,-0.428587664,38716.83656,9.610318919,50,60,70,80,90,100,110,120,10.96,9.610318919,40.50955493,31.14669452,-1.12,-2.617342447
4264,30-06-2019 11.25,609094689,-5112559,2,63.4,-0.12,38711.73,68,9.508,53,20,135,-0.072,51.05372705,-0.428529745,38726.3863,9.549733233,50,60,70,80,90,100,110,120,7.2,9.549733233,17.48241222,30.75522037,-3.76,-0.060585687
4265,30-06-2019 11.25,609095601,-5111884,2,63.4,0,38721.36,67,9.382,53,20,145,-0.126,51.0538035,-0.428473167,38735.76125,9.374956499,50,60,70,80,90,100,110,120,9.63,9.374956499,31.27439648,29.63977386,2.43,-0.174776734
4266,30-06-2019 11.25,609096484,-5111210,2,63.6,0.17,38731.83,67,9.304,51,20,139,-0.078,51.05387751,-0.428416673,38744.88932,9.128066085,50,60,70,80,90,100,110,120,10.47,9.128066085,36.96832102,28.09919736,0.84,-0.246890413
4267,30-06-2019 11.25,609097408,-5110472,2,63.4,0.42,38740.62,66,9.21,52,20,137,-0.094,51.05395496,-0.428354815,38754.52565,9.636336703,50,60,70,80,90,100,110,120,8.79,9.636336703,26.05638206,31.31556819,-1.68,0.508270618
4268,30-06-2019 11.25,609098329,-5109751,2,63.2,0.34,38750.73,65,9.143,51,20,179,-0.067,51.05403216,-0.428294381,38764.09262,9.566963802,50,60,70,80,90,100,110,120,10.11,9.566963802,34.46979294,30.86630369,1.32,-0.069372901
4269,30-06-2019 11.25,609099217,-5109058,2,63.4,0.09,38759.47,65,9.132,52,20,191,-0.011,51.05410659,-0.428236295,38773.31119,9.218574533,50,60,70,80,90,100,110,120,8.74,9.218574533,25.76079305,28.65918963,-1.37,-0.348389269
4270,30-06-2019 11.25,609100154,-5108364,2,63.6,0,38769.1,66,9.156,53,20,181,0.024,51.05418513,-0.428178124,38782.94435,9.633159218,50,60,70,80,90,100,110,120,9.63,9.633159218,31.27439648,31.29491961,0.89,0.414584685
4271,30-06-2019 11.25,609101069,-5107671,2,63.4,0,38778.32,66,9.172,53,20,144,0.016,51.05426182,-0.428120038,38792.3895,9.445146005,50,60,70,80,90,100,110,120,9.22,9.445146005,28.66805345,30.08525624,-0.41,-0.188013214
4272,30-06-2019 11.25,609102003,-5106994,2,63.4,0,38787.97,67,9.172,51,20,130,0,51.05434011,-0.428063292,38801.95559,9.566091259,50,60,70,80,90,100,110,120,9.65,9.566091259,31.40443541,30.8606737,0.43,0.120945254
4273,30-06-2019 11.25,609102923,-5106313,2,63.6,0,38797.15,66,9.197,51,20,156,0.025,51.05441722,-0.428006211,38811.41295,9.457365777,50,60,70,80,90,100,110,120,9.18,9.457365777,28.41984636,30.16315293,-0.47,-0.108725481
4274,30-06-2019 11.25,609103834,-5105623,2,63.6,0.17,38806.86,77,9.212,59,20,156,0.015,51.05449358,-0.427948376,38820.81688,9.403921358,50,60,70,80,90,100,110,120,9.71,9.403921358,31.79617094,29.82320684,0.53,-0.053444419
4275,30-06-2019 11.25,609104737,-5104973,2,63.6,0.28,38814.67,77,9.237,65,20,157,0.025,51.05456927,-0.427893894,38830.05448,9.237607397,50,60,70,80,90,100,110,120,7.81,9.237607397,20.57019606,28.77765253,-1.9,-0.166313961
4276,30-06-2019 11.25,609105669,-5104283,2,63.6,0.12,38822.26,74,9.226,54,20,174,-0.011,51.05464739,-0.427836059,38839.63549,9.581004414,50,60,70,80,90,100,110,120,7.59,9.581004414,19.42763409,30.95696983,-0.22,0.343397017
4277,30-06-2019 11.25,609106581,-5103591,2,63.8,0,38834.37,76,9.229,52,20,174,0.003,51.05472383,-0.427778056,38849.05286,9.417366907,50,60,70,80,90,100,110,120,12.11,9.417366907,49.45664477,29.90854912,4.52,-0.163637507
4278,30-06-2019 11.25,609107486,-5102922,2,63.8,0,38843.23,76,9.13,53,20,143,-0.099,51.05479969,-0.427721981,38858.3538,9.300940881,50,60,70,80,90,100,110,120,8.86,9.300940881,26.47303947,29.1736072,-3.25,-0.116426025
4279,30-06-2019 11.25,609108382,-5102265,2,63.8,0,38851.65,75,9.237,52,20,163,0.107,51.05487479,-0.427666912,38867.54908,9.195286442,50,60,70,80,90,100,110,120,8.42,9.195286442,23.90895234,28.51457404,-0.44,-0.10565444
4280,30-06-2019 11.26,609109267,-5101616,2,63.8,0.17,38863.16,74,9.406,52,20,177,0.169,51.05494897,-0.427612513,38876.63164,9.0825568,50,60,70,80,90,100,110,120,11.51,9.0825568,44.67730939,27.81971063,3.09,-0.112729642
4281,30-06-2019 11.26,609109984,-5101090,2,63.8,0.28,38872.58,75,9.342,52,20,174,-0.064,51.05500907,-0.427568424,38883.99054,7.358899127,50,60,70,80,90,100,110,120,9.42,7.358899127,29.9252763,18.26257713,-2.09,-1.723657672
4282,30-06-2019 11.26,609111061,-5100266,2,63.8,0.11,38879.5,74,9.111,52,20,214,-0.231,51.05509934,-0.427499358,38895.1289,11.13836473,50,60,70,80,90,100,110,120,6.92,11.13836473,16.1491085,41.83880129,-2.5,3.779465602
4283,30-06-2019 11.26,609111943,-5099616,2,64,0,38890.25,73,9.307,52,20,242,0.196,51.05517327,-0.427444875,38904.18853,9.059624665,50,60,70,80,90,100,110,120,10.75,9.059624665,38.97205366,27.67940654,3.83,-2.078740064
4284,30-06-2019 11.26,609112815,-5098946,2,64,0.16,38901.33,74,9.239,53,20,234,-0.068,51.05524636,-0.427388716,38913.214,9.025474383,50,60,70,80,90,100,110,120,11.08,9.025474383,41.4014817,27.47112463,0.33,-0.034150282
4285,30-06-2019 11.26,609113694,-5098304,2,64.2,0.52,38910.29,77,8.921,54,20,205,-0.318,51.05532004,-0.427334905,38922.2286,9.014601712,50,60,70,80,90,100,110,120,8.96,9.014601712,27.07399739,27.4049775,-2.12,-0.01087267
4286,30-06-2019 11.26,609114526,-5097671,2,64.6,1.04,38918.67,94,8.723,53,20,177,-0.198,51.05538977,-0.427281847,38930.82416,8.595555556,50,60,70,80,90,100,110,120,8.38,8.595555556,23.68232848,24.91634104,-0.58,-0.419046157
4287,30-06-2019 11.26,609115312,-5097089,2,64.8,1.6,38925.5,90,8.555,53,20,177,-0.168,51.05545565,-0.427233065,38938.90447,8.080314948,50,60,70,80,90,100,110,120,6.83,8.080314948,15.73177661,22.01876421,-1.55,-0.515240608
4288,30-06-2019 11.26,609116079,-5096594,2,65.2,1.98,38936.54,84,8.81,49,20,281,0.255,51.05551994,-0.427191574,38946.6189,7.714430201,50,60,70,80,90,100,110,120,11.04,7.714430201,41.10309361,20.06984744,4.21,-0.365884747
4289,30-06-2019 11.26,609116860,-5096055,2,65.4,2.32,38945.92,83,8.498,49,20,245,-0.312,51.05558541,-0.427146396,38954.55341,7.934510302,50,60,70,80,90,100,110,120,9.38,7.934510302,29.67167341,21.23130162,-1.66,0.220080101
4290,30-06-2019 11.26,609117637,-5095537,2,65.6,2.66,38952.69,82,8.251,54,20,269,-0.247,51.05565053,-0.427102977,38962.40537,7.85195852,50,60,70,80,90,100,110,120,6.77,7.85195852,15.45659049,20.79181282,-2.61,-0.082551783
4291,30-06-2019 11.26,609118367,-5095047,2,65.8,2.82,38962.26,82,8.01,55,20,215,-0.241,51.05571172,-0.427061906,38969.78994,7.384568589,50,60,70,80,90,100,110,120,9.57,7.384568589,30.88589843,18.39020713,2.8,-0.467389931
4292,30-06-2019 11.26,609119125,-5094588,2,66,2.9,38971.08,78,7.715,52,20,257,-0.295,51.05577526,-0.427023433,38977.34913,7.559192075,50,60,70,80,90,100,110,120,8.82,7.559192075,26.23454483,19.27024005,-0.75,0.174623486
4293,30-06-2019 11.26,609119864,-5094121,2,66.4,3.09,38977.8,78,7.654,51,20,265,-0.061,51.0558372,-0.42698429,38984.76026,7.411130198,50,60,70,80,90,100,110,120,6.72,7.411130198,15.22912353,18.5227408,-2.1,-0.148061877
4294,30-06-2019 11.26,609120535,-5093634,2,66.8,3.39,38985.78,76,7.459,50,20,236,-0.195,51.05589344,-0.42694347,38991.63419,6.873925276,50,60,70,80,90,100,110,120,7.98,6.873925276,21.47544373,15.93477652,1.26,-0.537204922
4295,30-06-2019 11.26,609121230,-5093197,2,67,3.7,38992.46,77,7.372,50,20,201,-0.087,51.0559517,-0.426906841,38998.59932,6.965133294,50,60,70,80,90,100,110,120,6.68,6.965133294,15.04836402,16.36044935,-1.3,0.091208018
4296,30-06-2019 11.26,609121867,-5092789,2,67.4,3.85,38999.09,75,7.363,55,20,219,-0.009,51.05600509,-0.426872643,39004.9994,6.400081742,50,60,70,80,90,100,110,120,6.63,6.400081742,14.82393221,13.81361683,-0.05,-0.565051552
4297,30-06-2019 11.26,609122553,-5092326,2,67.6,3.97,39006.79,75,7.283,52,20,256,-0.08,51.05606259,-0.426833834,39011.94465,6.945248026,50,60,70,80,90,100,110,120,7.7,6.945248026,19.9948345,16.26716541,1.07,0.545166284
4298,30-06-2019 11.26,609123267,-5091851,2,67.6,3.8,39015.16,77,7.455,51,20,266,0.172,51.05612244,-0.42679402,39019.15769,7.21304009,50,60,70,80,90,100,110,120,8.37,7.21304009,23.62584114,17.54579518,0.67,0.267792064
4299,30-06-2019 11.26,609123972,-5091329,2,68,3.14,39022.29,78,7.562,52,20,219,0.107,51.05618153,-0.426750267,39026.40523,7.247533803,50,60,70,80,90,100,110,120,7.13,7.247533803,17.14412889,17.71400907,-1.24,0.034493713
4300,30-06-2019 11.26,609124675,-5090882,2,68.2,2.57,39031.13,79,7.491,55,20,192,-0.071,51.05624045,-0.4267128,39033.46128,7.056054784,50,60,70,80,90,100,110,120,8.84,7.056054784,26.35365726,16.79036942,1.71,-0.191479019
4301,30-06-2019 11.26,609125244,-5090550,2,68.4,2.33,39039.01,78,7.521,52,20,213,0.03,51.05628815,-0.426684972,39039.10991,5.648631334,50,60,70,80,90,100,110,120,7.88,5.648631334,20.94058444,10.76026148,-0.96,-1.407423449
4302,30-06-2019 11.26,609126128,-5090058,3,68.6,2.28,39046.59,78,7.586,51,20,262,0.065,51.05636224,-0.426643733,39047.83862,8.728709061,50,60,70,80,90,100,110,120,7.58,8.728709061,19.3764751,25.69427688,-0.3,3.080077727
4303,30-06-2019 11.26,609126851,-5089670,3,69,2.62,39053.66,81,7.631,52,20,225,0.045,51.05642284,-0.426611211,39054.9502,7.111578585,50,60,70,80,90,100,110,120,7.07,7.111578585,16.85680221,17.05565452,-0.51,-1.617130476
4304,30-06-2019 11.26,609127606,-5089218,3,69.2,3.18,39061.32,78,7.633,54,20,238,0.002,51.05648613,-0.426573325,39062.46871,7.518511667,50,60,70,80,90,100,110,120,7.66,7.518511667,19.78763554,19.06338941,0.59,0.406933082
4305,30-06-2019 11.26,609128354,-5088805,3,69.4,3.52,39069.71,80,7.716,55,20,238,0.083,51.05654882,-0.426538708,39069.84816,7.379451538,50,60,70,80,90,100,110,120,8.39,7.379451538,23.73888328,18.3647294,0.73,-0.139060129
4306,30-06-2019 11.26,609129055,-5088406,3,69.6,3.59,39076.7,79,7.724,53,20,245,0.008,51.05660758,-0.426505264,39076.7872,6.939037321,50,60,70,80,90,100,110,120,6.99,6.939037321,16.47747703,16.23808499,-1.4,-0.440414217
4307,30-06-2019 11.26,609129766,-5087837,3,69.6,3.45,39084.41,80,7.687,52,20,238,-0.037,51.05666718,-0.426457571,39084.20504,7.417840641,50,60,70,80,90,100,110,120,7.71,7.417840641,20.04680286,18.55629899,0.72,0.478803319
4308,30-06-2019 11.26,609130442,-5087341,3,69.8,3.06,39092.75,80,7.697,54,20,260,0.01,51.05672384,-0.426415997,39091.14329,6.938243872,50,60,70,80,90,100,110,120,8.34,6.938243872,23.45678378,16.23437169,0.63,-0.479596768
4309,30-06-2019 11.26,609131157,-5086823,3,70,2.68,39101.16,79,7.726,54,20,256,0.029,51.05678377,-0.426372578,39098.46567,7.32237997,50,60,70,80,90,100,110,120,8.41,7.32237997,23.85219521,18.08176773,0.07,0.384136098
4310,30-06-2019 11.26,609131931,-5086245,3,70.2,2.36,39108.08,81,7.747,53,20,226,0.021,51.05684864,-0.426324131,39106.43469,7.969027434,50,60,70,80,90,100,110,120,6.92,7.969027434,16.1491085,21.41642651,-1.49,0.646647464
4311,30-06-2019 11.26,609132699,-5085652,3,70.6,2.08,39115.86,81,7.863,51,20,246,0.116,51.05691302,-0.426274426,39114.3911,7.956411431,50,60,70,80,90,100,110,120,7.78,7.956411431,20.4124699,21.34867023,0.86,-0.012616003
4312,30-06-2019 11.26,609133468,-5085168,3,70.8,2.15,39125.76,79,7.822,51,20,219,-0.041,51.05697747,-0.426233858,39122.09884,7.707735129,50,60,70,80,90,100,110,120,9.9,7.707735129,33.0526856,20.03502679,2.12,-0.248676302
4313,30-06-2019 11.26,609134174,-5084616,3,71,2.43,39133.17,80,7.749,55,20,201,-0.073,51.05703665,-0.42618759,39129.4306,7.331760911,50,60,70,80,90,100,110,120,7.41,7.331760911,18.51709179,18.12812769,-2.49,-0.375974218
4314,30-06-2019 11.26,609134924,-5084010,3,71.2,2.57,39141.02,80,7.755,51,20,240,0.006,51.05709951,-0.426136795,39137.27061,7.840009755,50,60,70,80,90,100,110,120,7.85,7.840009755,20.78144188,20.72858083,0.44,0.508248844
4315,30-06-2019 11.26,609135675,-5083414,3,71.4,2.74,39149.4,81,7.636,52,20,196,-0.119,51.05716246,-0.426086839,39145.0926,7.821994497,50,60,70,80,90,100,110,120,8.38,7.821994497,23.68232848,20.63342746,0.53,-0.018015257
4316,30-06-2019 11.26,609136389,-5082819,3,71.6,2.88,39155.71,80,7.625,59,20,212,-0.011,51.05722231,-0.426036967,39152.60487,7.512260797,50,60,70,80,90,100,110,120,6.31,7.512260797,13.42749755,19.03170409,-2.07,-0.3097337
4317,30-06-2019 11.26,609137173,-5082218,3,71.6,2.68,39164.09,81,7.737,51,20,236,0.112,51.05728802,-0.425986592,39160.71592,8.111052925,50,60,70,80,90,100,110,120,8.38,8.111052925,23.68232848,22.1866041,2.07,0.598792129
4318,30-06-2019 11.26,609137951,-5081601,3,71.8,2.38,39172.42,78,7.764,51,20,304,0.027,51.05735323,-0.425934875,39168.81801,8.102087357,50,60,70,80,90,100,110,120,8.33,8.102087357,23.40056623,22.13758319,-0.05,-0.008965569
4319,30-06-2019 11.26,609138759,-5080971,3,72,2.25,39179.13,81,7.81,55,20,194,0.046,51.05742096,-0.425882069,39177.2045,8.386492035,50,60,70,80,90,100,110,120,6.71,8.386492035,15.18383248,23.71903637,-1.62,0.284404678
4320,30-06-2019 11.26,609139520,-5080385,3,72.2,2.17,39187.15,84,7.729,58,20,160,-0.081,51.05748475,-0.425832951,39185.0843,7.879798204,50,60,70,80,90,100,110,120,8.02,7.879798204,21.69127598,20.93951193,1.31,-0.50669383
4321,30-06-2019 11.26,609140120,-5079920,3,72.2,1.98,39195.54,72,7.845,49,20,175,0.116,51.05753504,-0.425793976,39191.30463,6.220333076,50,60,70,80,90,100,110,120,8.39,6.220333076,23.73888328,13.04859175,0.37,-1.659465128
4322,30-06-2019 11.26,609141177,-5079137,3,72,1.7,39203.92,75,7.975,53,20,199,0.13,51.05762363,-0.425728345,39202.17164,10.86701622,50,60,70,80,90,100,110,120,8.38,10.86701622,23.68232848,39.82511093,-0.01,4.646683147
4323,30-06-2019 11.26,609142008,-5078543,3,72,1.08,39212.31,76,8.199,52,20,183,0.224,51.05769329,-0.425678557,39210.66255,8.490909357,50,60,70,80,90,100,110,120,8.39,8.490909357,23.73888328,24.31334836,0.01,-2.376106866
4324,30-06-2019 11.26,609142843,-5077949,3,72,0.3,39220.7,78,8.432,53,20,159,0.233,51.05776328,-0.425628768,39219.18748,8.524927413,50,60,70,80,90,100,110,120,8.39,8.524927413,23.73888328,24.50855706,0,0.034018057
4325,30-06-2019 11.26,609143680,-5077369,3,72,0,39227.84,67,8.507,53,20,71,0.075,51.05783343,-0.425580153,39227.69635,8.508865481,50,60,70,80,90,100,110,120,7.14,8.508865481,17.19225274,24.41629025,-1.25,-0.016061932
4326,30-06-2019 11.26,609144508,-5076777,3,71.8,0,39236.61,56,8.612,76,20,107,0.105,51.05790284,-0.425530532,39236.15694,8.460596533,50,60,70,80,90,100,110,120,8.77,8.460596533,25.93794411,24.14005934,1.63,-0.048268948
4327,30-06-2019 11.26,609145355,-5076164,3,71.6,-0.32,39247.08,66,8.638,43,20,78,0.026,51.05797383,-0.425479151,39244.82958,8.672635195,50,60,70,80,90,100,110,120,10.47,8.672635195,36.96832102,25.36521342,1.7,0.212038662
4328,30-06-2019 11.26,609146281,-5075453,3,71.4,-1.01,39256.25,52,8.789,55,20,114,0.151,51.05805145,-0.425419556,39254.41261,9.583031603,50,60,70,80,90,100,110,120,9.17,9.583031603,28.35796321,30.97007122,-1.3,0.910396408
4329,30-06-2019 11.26,609147211,-5074671,3,71.4,-1.37,39264.65,65,8.994,73,20,168,0.205,51.0581294,-0.425354009,39264.21654,9.803930337,50,60,70,80,90,100,110,120,8.4,9.803930337,23.79550552,32.41431116,-0.77,0.220898734
4330,30-06-2019 11.26,609148184,-5073921,3,71.4,-1.36,39273.07,74,9.151,60,20,137,0.157,51.05821095,-0.425291145,39274.29339,10.07684821,50,60,70,80,90,100,110,120,8.42,10.07684821,23.90895234,34.24410315,0.02,0.27291787
4331,30-06-2019 11.26,609149145,-5073219,3,71.2,-1.45,39282.82,73,9.3,41,20,82,0.149,51.0582915,-0.425232304,39284.1491,9.855711292,50,60,70,80,90,100,110,120,9.75,9.855711292,32.05867692,32.75761764,1.33,-0.221136915
4332,30-06-2019 11.26,609150135,-5072487,3,71,-1.5,39291.92,43,9.335,41,20,32,0.035,51.05837449,-0.425170949,39294.32388,10.17477974,50,60,70,80,90,100,110,120,9.1,10.17477974,27.92666967,34.91293795,-0.65,0.319068449
4333,30-06-2019 11.26,609151115,-5071767,3,71,-1.3,39301.7,67,9.454,42,20,174,0.119,51.05845663,-0.425110599,39304.38454,10.0606592,50,60,70,80,90,100,110,120,9.78,10.0606592,32.2562646,34.13416147,0.68,-0.114120544
4334,30-06-2019 11.26,609152120,-5071034,3,70.8,-1.18,39312.18,80,9.649,56,20,133,0.195,51.05854087,-0.42504916,39314.6887,10.30416334,50,60,70,80,90,100,110,120,10.48,10.30416334,37.03897235,35.80649674,0.7,0.243504143
4335,30-06-2019 11.26,609153059,-5070311,3,70.6,-1.29,39322.66,81,9.826,61,20,93,0.177,51.05861957,-0.424988559,39324.41139,9.722688795,50,60,70,80,90,100,110,120,10.48,9.722688795,37.03897235,31.87932619,0,-0.581474545
4336,30-06-2019 11.26,609153980,-5069616,3,70.6,-1.29,39333.14,82,9.92,61,20,57,0.094,51.05869677,-0.424930304,39333.91191,9.500516596,50,60,70,80,90,100,110,120,10.48,9.500516596,37.03897235,30.43902976,-7.28E-12,-0.222172199
4337,30-06-2019 11.26,609154817,-5069044,3,70.4,-1.16,39342.15,83,9.972,61,19,20,0.052,51.05876693,-0.42488236,39342.40214,8.490233738,50,60,70,80,90,100,110,120,9.01,8.490233738,27.37700563,24.3094793,-1.47,-1.010282858
4338,30-06-2019 11.26,609155667,-5068502,3,70.4,-1.05,39350.54,52,9.985,31,19,55,0.013,51.05883817,-0.42483693,39350.93691,8.534768616,50,60,70,80,90,100,110,120,8.39,8.534768616,23.73888328,24.56517524,-0.62,0.044534879
4339,30-06-2019 11.26,609156613,-5067823,3,70.2,-1.03,39361.93,34,10.019,14,19,111,0.034,51.05891746,-0.424780017,39360.60954,9.67263038,50,60,70,80,90,100,110,120,11.39,9.67263038,43.75057967,31.55190228,3,1.137861763
4340,30-06-2019 11.27,609157508,-5067218,3,70,-1.1,39374.52,84,9.862,58,19,128,-0.157,51.05899248,-0.424729306,39369.67283,9.063285259,50,60,70,80,90,100,110,120,12.59,9.063285259,53.45493719,27.70177911,1.2,-0.609345121
4341,30-06-2019 11.27,609158217,-5066730,3,70,-1.21,39385.52,81,9.99,55,19,157,0.128,51.05905191,-0.424688403,39376.87272,7.199896272,50,60,70,80,90,100,110,120,11,7.199896272,40.80578469,17.4819085,-1.59,-1.863388987
4342,30-06-2019 11.27,609159302,-5065862,3,69.6,-1.44,39394.79,83,9.995,48,19,163,0.005,51.05914285,-0.424615648,39388.19157,11.31884617,50,60,70,80,90,100,110,120,9.27,11.31884617,28.97982988,43.20566348,-1.73,4.118949898
4343,30-06-2019 11.27,609160223,-5065167,3,69.2,-1.92,39404.58,82,10.221,53,19,174,0.226,51.05922005,-0.424557393,39397.69207,9.500496878,50,60,70,80,90,100,110,120,9.79,9.500496878,32.32226205,30.43890341,0.52,-1.818349293
4344,30-06-2019 11.27,609161168,-5064566,3,69,-2.28,39414.9,83,10.124,54,19,184,-0.097,51.05929926,-0.424507018,39407.17728,9.48520999,50,60,70,80,90,100,110,120,10.32,9.48520999,35.91664466,30.34102606,0.53,-0.015286887
4345,30-06-2019 11.27,609162090,-5064002,3,68.8,-2.37,39425.38,82,10.08,50,19,151,-0.044,51.05937654,-0.424459744,39416.38379,9.20651127,50,60,70,80,90,100,110,120,10.48,9.20651127,37.03897235,28.58423289,0.16,-0.278698721
4346,30-06-2019 11.27,609162995,-5063488,3,68.6,-2.53,39434.21,81,9.932,54,19,202,-0.148,51.0594524,-0.424416661,39425.33991,8.956127773,50,60,70,80,90,100,110,120,8.83,8.956127773,26.29406732,27.0506014,-1.65,-0.250383497
4347,30-06-2019 11.27,609163914,-5062852,3,68.6,-2.55,39444.26,81,9.929,42,19,272,-0.003,51.05952943,-0.424363352,39434.68041,9.340493898,50,60,70,80,90,100,110,120,10.05,9.340493898,34.06186998,29.42226112,1.22,0.384366126
4348,30-06-2019 11.27,609164778,-5062150,3,68.6,-2.02,39456.41,82,10.291,58,19,177,0.362,51.05960185,-0.424304511,39443.72234,9.041926786,50,60,70,80,90,100,110,120,12.15,9.041926786,49.78390042,27.57136932,2.1,-0.298567112
4349,30-06-2019 11.27,609165662,-5061448,3,68.6,-1.26,39466.95,80,10.339,53,19,155,0.048,51.05967594,-0.42424567,39452.93066,9.20832556,50,60,70,80,90,100,110,120,10.54,9.20832556,37.46429678,28.59549996,-1.61,0.166398774
4350,30-06-2019 11.27,609166548,-5060805,3,68.8,-0.59,39477.24,80,10.152,50,19,143,-0.187,51.05975021,-0.424191775,39462.00688,9.076214774,50,60,70,80,90,100,110,120,10.29,9.076214774,35.70813047,27.78087317,-0.25,-0.132110786
4351,30-06-2019 11.27,609167450,-5060166,3,68.8,-0.14,39487.72,81,10.055,47,19,148,-0.097,51.05982581,-0.424138214,39471.20942,9.202540796,50,60,70,80,90,100,110,120,10.48,9.202540796,37.03897235,28.55958328,0.19,0.126326022
4352,30-06-2019 11.27,609168390,-5059517,3,68.6,0,39498.2,80,10.047,50,19,222,-0.008,51.0599046,-0.424083816,39480.75976,9.5503418,50,60,70,80,90,100,110,120,10.48,9.5503418,37.03897235,30.75914032,-7.28E-12,0.347801004
4353,30-06-2019 11.27,609169378,-5058753,3,68.6,0,39507.41,81,10.018,56,19,197,-0.029,51.05998741,-0.424019778,39490.99811,10.23835488,50,60,70,80,90,100,110,120,9.21,10.23835488,28.60590051,35.35059443,-1.27,0.688013077
4354,30-06-2019 11.27,609170315,-5058101,3,68.2,-0.23,39517.04,84,10.021,56,19,112,0.003,51.06006595,-0.423965128,39500.52983,9.531721118,50,60,70,80,90,100,110,120,9.63,9.531721118,31.27439648,30.63931261,0.42,-0.706633758
4355,30-06-2019 11.27,609171351,-5057431,3,67.8,-0.93,39527.53,82,10.027,54,19,115,0.006,51.06015279,-0.423908969,39510.95277,10.42294005,50,60,70,80,90,100,110,120,10.49,10.42294005,37.10969114,36.63674176,0.86,0.891218935
4356,30-06-2019 11.27,609172594,-5056643,3,67.8,-1.6,39537.98,83,10.008,50,19,116,-0.019,51.06025698,-0.42384292,39523.42358,12.47080304,50,60,70,80,90,100,110,120,10.45,12.47080304,36.82722068,52.44754974,-0.04,2.047862984
4357,30-06-2019 11.27,609173833,-5055869,3,67.8,-1.69,39548.48,80,9.898,56,19,159,-0.11,51.06036083,-0.423778044,39535.82955,12.40596802,50,60,70,80,90,100,110,120,10.5,12.40596802,37.18047737,51.9036235,0.05,-0.064835019
