,time,moving,distance,gap_distance,watts,watts_calc,heartrate,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
2316,2316,   true,25323.6,25660.4,303,223,166,95,10.1,0.09699321047526467,0.0975609756097561,51.207786,-0.273694,11,82.4,80.95483870967746,0.0,25303.95447221587,10.319768587174282,50,60,70,80,90,100,110,120,10.299999999999272,10.319768587174622,35.77756775009495,35.91503390418605,-0.09999999999854481,-0.02334111207528622
2317,2317,   true,25333.9,25670.5,308,232,165,96,10.2,0.0964320154291218,0.09718172983478968,51.207808,-0.27355100000000004,11,82.4,81.16774193548389,-1.0,25314.212299649087,10.257827433215715,50,60,70,80,90,100,110,120,10.30000000000291,10.257827433215425,35.77756775012023,35.485190475020296,3.637978807091713e-12,-0.06194115395919653
2318,2318,   true,25344.5,25681.0,270,113,165,97,10.3,0.09624639076034852,0.09737098344693558,51.207833,-0.273404,11,82.2,81.34838709677422,-1.0,25324.823413989827,10.611114340739036,50,60,70,80,90,100,110,120,10.599999999998545,10.611114340739732,37.8920493203896,37.97155232749427,0.2999999999956344,0.353286907524307
2319,2319,   true,25355.1,25691.5,236,89,165,97,10.4,0.09560229445506824,0.09718172983479313,51.207857000000004,-0.273257,11,82.0,81.50967741935486,-0.9,25335.405936595685,10.58252260585832,50,60,70,80,90,100,110,120,10.599999999998545,10.582522605858685,37.8920493203896,37.76719869496603,0.0,-0.02859173488104716
2320,2320,   true,25365.6,25701.8,140,236,165,92,10.5,0.09541984732824492,0.09746588693956908,51.207881,-0.27311199999999997,11,82.0,81.64516129032259,-0.9,25345.853689503976,10.447752908290703,50,60,70,80,90,100,110,120,10.5,10.447752908290568,37.18047737250001,36.811384272226576,-0.09999999999854481,-0.1347696975681174
2321,2321,   true,25376.2,25712.3,10,259,165,59,10.5,0.09505703422053166,0.09775171065493717,51.207906,-0.272965,11,82.0,81.75483870967744,-1.0,25356.464788179477,10.611098675500434,50,60,70,80,90,100,110,120,10.600000000002183,10.611098675501125,37.89204932041561,37.97144021241016,0.10000000000218279,0.16334576721055782
2322,2322,   true,25386.8,25722.7,10,89,164,56,10.6,0.09442870632672527,0.09775171065493717,51.207932,-0.27282,11,81.8,81.83870967741939,-1.0,25366.971536032754,10.50674785327682,50,60,70,80,90,100,110,120,10.599999999998545,10.506747853276465,37.8920493203896,37.22828099595019,-3.637978807091713e-12,-0.10435082222466008
2323,2323,   true,25397.1,25732.6,10,45,163,64,10.5,0.09372071227741267,0.09794319294809148,51.207956,-0.272677,11,81.6,81.90967741935486,-1.9,25377.284629982354,10.313093949599766,50,60,70,80,90,100,110,120,10.299999999999272,10.313093949600443,35.77756775009495,35.86859055430895,-0.2999999999992724,-0.1936539036760223
2324,2324,   true,25407.5,25742.6,173,246,163,96,10.5,0.0928505106778081,0.09803921568627452,51.20798,-0.27253299999999997,11,81.6,81.9677419354839,-1.9,25387.66502495642,10.380394974065242,50,60,70,80,90,100,110,120,10.400000000001455,10.380394974064984,36.47565018241021,36.338259404499645,0.10000000000218279,0.06730102446454111
2325,2325,   true,25418.1,25752.7,118,0,162,94,10.5,0.09174311926605504,0.09794319294808802,51.208005,-0.272387,11,81.2,81.98064516129033,-2.3,25398.208888177134,10.543863220715899,50,60,70,80,90,100,110,120,10.599999999998545,10.543863220715139,37.8920493203896,37.49176535222856,0.19999999999708962,0.16346824665015447
2326,2326,   true,25428.8,25762.7,145,103,162,86,10.5,0.0903342366756995,0.09746588693956908,51.208031,-0.27224,11,81.0,81.98064516129033,-3.2,25408.84963194857,10.640743771436798,50,60,70,80,90,100,110,120,10.700000000000728,10.640743771436973,38.610366026105254,38.183904436228445,0.10000000000218279,0.09688055072183488
2327,2327,   true,25439.8,25772.8,183,0,161,86,10.6,0.08991008991008795,0.09680542110358248,51.208061,-0.27208899999999997,11,80.6,81.96774193548387,-4.0,25419.885011518956,11.035379570383647,50,60,70,80,90,100,110,120,11.0,11.035379570384976,40.80578469,41.068696112034644,0.2999999999992724,0.39463579894800205
2328,2328,   true,25451.2,25783.1,201,15,161,88,10.8,0.08823529411764705,0.09514747859181534,51.208090999999996,-0.271934,11,80.2,81.93548387096773,-5.2,25431.186314105915,11.301302586957545,50,60,70,80,90,100,110,120,11.400000000001455,11.301302586958627,43.82743618441119,43.07183451221339,0.4000000000014552,0.2659230165736517
2329,2329,   true,25462.8,25793.5,113,0,161,91,11.1,0.08620689655172294,0.09319664492078032,51.208119,-0.271773,11,79.4,81.87096774193549,-5.5,25442.82616677974,11.639852673828248,50,60,70,80,90,100,110,120,11.599999999998545,11.639852673826681,45.37873047838862,45.69107018549263,0.19999999999708962,0.33855008686805377
2330,2330,   true,25474.6,25803.9,94,0,161,92,11.3,0.08426966292134601,0.09074410163339323,51.208147,-0.27161,11,78.6,81.7741935483871,-6.3,25454.600320927493,11.774154147751272,50,60,70,80,90,100,110,120,11.799999999999272,11.774154147751688,46.95700380359422,46.75152674524653,0.2000000000007276,0.13430147392500658
2331,2331,   true,25486.9,25814.9,45,0,160,75,11.6,0.08211678832116624,0.08982035928143647,51.208177,-0.271442,11,78.0,81.65806451612903,-5.7,25466.76980600588,12.169485078386957,50,60,70,80,90,100,110,120,12.30000000000291,12.16948507838606,51.020720378124146,49.943706348384566,0.500000000003638,0.39533093063437263
2332,2332,   true,25499.1,25826.0,150,0,160,61,11.9,0.07905138339920892,0.08670520231213932,51.208206,-0.271273,11,77.2,81.50967741935483,-4.8,25478.976448674544,12.206642668663466,50,60,70,80,90,100,110,120,12.19999999999709,12.206642668665154,50.19448754757605,50.24916232161412,-0.10000000000582077,0.03715759027909371
