,time,timer_time,moving,distance,gap_distance,watts,watts_calc,heartrate,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
1010,1010,1010,   true,7790.7,7962.6,   256,322,137,74,8.1,0.13698630136986326,0.1191658391261174,51.206955,-0.31144499999999997,16,57.4,55.66451612903225,7.1,7792.026281782208,6.909990490559172,50,60,70,80,90,100,110,120,6.899999999999636,6.909990490558812,16.05589594289831,16.102424175575056,-0.8000000000001819,-0.8385518239001613
1011,1011,1011,   true,7797.4,7971.1,   266,514,138,72,7.6,0.14018691588785046,0.12126865671641812,51.206899,-0.31141199999999997,16,58.0,55.72903225806451,6.8,7798.664021022278,6.637739240069853,50,60,70,80,90,100,110,120,6.699999999999818,6.637739240070005,15.13860888209918,14.858560541872766,-0.1999999999998181,-0.2722512504888073
1012,1012,1012,   true,7804.1,7979.5,   286,379,137,69,7.3,0.14822134387351804,0.12487992315081607,51.206844,-0.311373,16,58.4,55.81290322580646,6.3,7805.35608574635,6.692064724071965,50,60,70,80,90,100,110,120,6.700000000000728,6.692064724072225,15.13860888210329,15.102770702979129,9.094947017729282e-13,0.05432548400222004
1013,1013,1013,   true,7810.1,7986.5,   218,307,137,67,6.8,0.15429122468659626,0.12884043607532256,51.206794,-0.311338,16,58.8,55.92258064516128,4.9,7811.426994968074,6.070909221724159,50,60,70,80,90,100,110,120,6.0,6.070909221723923,12.140564040000001,12.429219027601034,-0.7000000000007276,-0.6211555023483015
1014,1014,1014,   true,7816.2,7993.5,   162,220,136,87,6.5,0.15984015984015926,0.1317027281279407,51.206745,-0.311301,16,59.0,56.04516129032257,4.2,7817.454494099391,6.02749913131761,50,60,70,80,90,100,110,120,6.099999999999454,6.0274991313171995,12.548621886897756,12.25210404830911,0.0999999999994543,-0.04341009040672361
1015,1015,1015,   true,7822.1,8000.3,   300,192,136,89,6.3,0.16205910390848344,0.134099616858238,51.206696,-0.311268,16,59.2,56.1741935483871,4.4,7823.368195181937,5.913701082546423,50,60,70,80,90,100,110,120,5.900000000000546,5.91370108254614,11.739250950902173,11.793836442272239,-0.1999999999989086,-0.11379804877105926
1016,1016,1016,   true,7827.7,8007.0,   288,178,135,87,6.1,0.1673228346456687,0.13752455795677773,51.206649,-0.311238,16,59.4,56.31612903225804,5.6,7828.996753136763,5.628557954825303,50,60,70,80,90,100,110,120,5.599999999999454,5.628557954825737,10.57578023039794,10.683920500644202,-0.3000000000010914,-0.28514312772040284
1017,1017,1017,   true,7833.0,8013.5,   272,323,134,87,5.8,0.17664376840039314,0.14,51.206604,-0.311211,16,59.8,56.470967741935475,5.8,7834.342381008829,5.345627872065956,50,60,70,80,90,100,110,120,5.300000000000182,5.345627872065961,9.473012330100651,9.636821367964435,-0.2999999999992724,-0.28293008275977627
1018,1018,1018,   true,7837.8,8019.6,   236,299,134,90,5.5,0.17873941674506238,0.1416430594900855,51.206565000000005,-0.311182,16,60.2,56.63870967741935,6.9,7839.12648945955,4.784108450721298,50,60,70,80,90,100,110,120,4.800000000000182,4.784108450720851,7.76996098560059,7.7185975196499115,-0.5,-0.5615194213451105
1019,1019,1019,   true,7842.8,8026.2,   252,205,133,92,5.3,0.18500486854917267,0.14563106796116507,51.206524,-0.311154,16,60.4,56.806451612903224,7.7,7844.085254974304,4.958765514753997,50,60,70,80,90,100,110,120,5.0,4.958765514754305,8.430947250000001,8.292462341779988,0.1999999999998181,0.17465706403345393
1020,1020,1020,   true,7848.1,8033.1,   250,370,134,90,5.2,0.18943170488534364,0.15,51.206481,-0.311121,16,60.8,56.98709677419353,7.4,7849.390611745653,5.305356771349071,50,60,70,80,90,100,110,120,5.300000000000182,5.30535677134867,9.473012330100651,9.492170973569495,0.3000000000001819,0.3465912565943654
1021,1021,1021,   true,7853.8,8040.9,   260,536,134,88,5.2,0.1949317738791416,0.154738878143134,51.206437,-0.311078,16,61.4,57.1741935483871,8.5,7855.127422594593,5.736810848940063,50,60,70,80,90,100,110,120,5.699999999999818,5.736810848939967,10.956859046099302,11.098835764950332,0.3999999999996362,0.4314540775912974
1022,1022,1022,   true,7859.3,8048.7,   264,335,135,86,5.3,0.1974333662388958,0.15794669299111522,51.206394,-0.31103600000000003,16,61.8,57.367741935483856,9.4,7860.733026224113,5.605603629520121,50,60,70,80,90,100,110,120,5.5,5.605603629520374,10.2014461725,10.596956089286483,-0.1999999999998181,-0.13120721941959346
1023,1023,1023,   true,7864.1,8055.5,   271,284,135,85,5.3,0.19762845849802407,0.1596244131455399,51.206355,-0.31100500000000003,16,62.2,57.56129032258064,9.1,7865.577623741889,4.844597517775657,50,60,70,80,90,100,110,120,4.800000000000182,4.844597517775583,7.76996098560059,7.91501546987522,-0.6999999999998181,-0.7610061117447913
1024,1024,1024,   true,7869.3,8062.6,   283,526,135,84,5.3,0.19841269841269807,0.1612903225806457,51.206312,-0.310979,16,62.8,57.774193548387096,8.6,7870.690591465021,5.112967723131852,50,60,70,80,90,100,110,120,5.199999999999818,5.112967723131987,9.118912545599363,8.816220946833973,0.3999999999996362,0.26837020535640477
1025,1025,1025,   true,7873.6,8068.5,   292,261,135,83,5.1,0.2,0.16144349477682782,51.206278000000005,-0.310949,16,63.2,58.00645161290322,8.7,7875.010442853194,4.319851388173162,50,60,70,80,90,100,110,120,4.300000000000182,4.319851388173447,6.2355285861005285,6.293235390248691,-0.8999999999996362,-0.7931163349585404
1026,1026,1026,   true,7878.0,8074.1,   278,189,135,83,4.8,0.20057306590257915,0.16098484848484793,51.206244,-0.310915,16,63.4,58.24516129032258,7.0,7879.471784533507,4.461341680313013,50,60,70,80,90,100,110,120,4.399999999999636,4.461341680313126,6.528925550398921,6.712237811493621,0.0999999999994543,0.14149029213967879
1027,1027,1027,   true,7882.4,8079.5,   267,332,135,82,4.6,0.2034883720930236,0.1597744360902261,51.20621,-0.310883,16,63.8,58.50322580645161,5.7,7883.86074114332,4.388956609813507,50,60,70,80,90,100,110,120,4.399999999999636,4.388956609813249,6.528925550398921,6.496193282217308,0.0,-0.07238507049987675
1028,1028,1028,   true,7886.5,8084.7,   247,154,136,81,4.5,0.206692913385826,0.16022620169651214,51.206179,-0.31085300000000005,16,64.0,58.774193548387096,7.0,7887.891881714024,4.031140570703246,50,60,70,80,90,100,110,120,4.100000000000364,4.031140570703428,5.6689689309010065,5.480147514293092,-0.2999999999992724,-0.35781603910982085
1029,1029,1029,   true,7891.0,8089.9,   236,213,136,80,4.3,0.206896551724138,0.16236867239732594,51.206144,-0.310819,16,64.2,59.058064516129036,4.5,7892.447837303196,4.5559555891718775,50,60,70,80,90,100,110,120,4.5,4.555955589172299,6.829067272500001,6.999956277198192,0.3999999999996362,0.5248150184688711
1030,1030,1030,   true,7895.2,8094.8,   250,306,136,79,4.3,0.20833333333333293,0.16765285996055138,51.206111,-0.310787,16,64.6,59.36129032258064,4.2,7896.741385104115,4.293547800918187,50,60,70,80,90,100,110,120,4.199999999999818,4.293547800918532,5.9488763795994855,6.216829661972555,-0.3000000000001819,-0.26240778825376765
1031,1031,1031,   true,7900.0,8100.0,   259,81,137,79,4.4,0.20979020979021093,0.1722488038277512,51.206078000000005,-0.310743,16,64.6,59.67096774193547,3.0,7901.522683010775,4.7812979066606465,50,60,70,80,90,100,110,120,4.800000000000182,4.781297906660257,7.76996098560059,7.709531217555703,0.6000000000003638,0.48775010574172484
1032,1032,1032,   true,7905.4,8105.7,   255,244,136,78,4.6,0.20793950850661588,0.17492711370262454,51.20604,-0.310695,16,64.8,59.98709677419353,1.8,7906.911206761977,5.388523751202597,50,60,70,80,90,100,110,120,5.399999999999636,5.388523751202229,9.833856872398677,9.79210284803518,0.5999999999994543,0.607225844541972
1033,1033,1033,   true,7911.3,8112.3,   241,94,136,77,5.0,0.20937188434695875,0.17716535433070962,51.205996999999996,-0.310645,16,64.8,60.3032258064516,3.6,7912.826865027582,5.915658265604822,50,60,70,80,90,100,110,120,5.900000000000546,5.915658265605089,11.739250950902173,11.801644248672023,0.5000000000009095,0.5271345144028601
1034,1034,1034,   true,7917.0,8119.1,   240,187,136,77,5.2,0.20833333333333484,0.17492711370262454,51.205954,-0.310601,16,65.0,60.61935483870966,5.6,7918.506454373057,5.679589345474442,50,60,70,80,90,100,110,120,5.699999999999818,5.6795893454745965,10.956859046099302,10.878530532508869,-0.2000000000007276,-0.2360689201304922
1035,1035,1035,   true,7922.1,8126.0,   241,296,137,76,5.4,0.20833333333333293,0.17391304347826084,51.205912,-0.310571,16,65.4,60.935483870967744,8.2,7923.622965509121,5.116511136064288,50,60,70,80,90,100,110,120,5.100000000000364,5.116511136064219,8.771557518901252,8.828444898904527,-0.5999999999994543,-0.5630782094103779
1036,1036,1036,   true,7926.8,8132.3,   247,455,138,76,5.4,0.20669291338582788,0.1727447216890598,51.205873,-0.310548,16,66.0,61.25806451612904,8.0,7928.246120241292,4.623154732170977,50,60,70,80,90,100,110,120,4.699999999999818,4.623154732171315,7.449584990099424,7.207974167462239,-0.4000000000005457,-0.4933564038929035
1037,1037,1037,   true,7930.9,8137.8,   249,281,139,76,5.1,0.20527859237536625,0.17191977077363926,51.205837,-0.31053000000000003,16,66.4,61.593548387096774,8.1,7932.440956093288,4.194835851995379,50,60,70,80,90,100,110,120,4.099999999999454,4.1948358519957765,5.668968930898492,5.934256383639872,-0.6000000000003638,-0.42831888017553865
1038,1038,1038,   true,7934.6,8142.3,   246,0,140,76,4.7,0.2048780487804878,0.17077798861480134,51.205807,-0.310506,16,66.4,61.92258064516128,6.0,7936.172368672919,3.7314125796315083,50,60,70,80,90,100,110,120,3.7000000000007276,3.731412579631069,4.616786714101816,4.6955114729909715,-0.3999999999987267,-0.4634232723647074
1039,1039,1039,   true,7939.3,8148.1,   247,414,140,76,4.5,0.20527859237536625,0.16915422885572293,51.205771,-0.310471,16,66.8,62.25806451612904,5.8,7940.859539824647,4.687171151727799,50,60,70,80,90,100,110,120,4.699999999999818,4.687171151727853,7.449584990099424,7.408972579501222,0.9999999999990905,0.9557585720967836
1040,1040,1040,   true,7943.6,8153.2,   243,148,141,76,4.3,0.2048780487804878,0.16865079365079486,51.205736,-0.31044299999999997,16,67.0,62.58064516129031,5.4,7945.212855799589,4.353315974942484,50,60,70,80,90,100,110,120,4.300000000000182,4.353315974942234,6.2355285861005285,6.391116651505698,-0.3999999999996362,-0.3338551767856188
1041,1041,1041,   true,7948.2,8158.4,   256,358,142,76,4.3,0.20368574199805944,0.17061611374407434,51.205701,-0.310409,16,67.4,62.90322580645161,3.9,7949.76882323417,4.555967434580228,50,60,70,80,90,100,110,120,4.599999999999454,4.555967434580452,7.135953752398308,6.999992676783449,0.2999999999992724,0.2026514596382185
1042,1042,1042,   true,7953.2,8164.2,   263,69,142,75,4.5,0.20388349514563106,0.17191977077363926,51.205661,-0.310375,16,67.4,63.20645161290322,4.7,7954.808016154464,5.039192920294157,50,60,70,80,90,100,110,120,5.0,5.0391929202942265,8.430947250000001,8.563638653494294,0.4000000000005457,0.4832254857137741
1043,1043,1043,   true,7959.6,8171.4,   248,328,141,74,5.0,0.2060843964671235,0.17424975798644848,51.205611,-0.31033099999999997,16,67.6,63.503225806451596,3.7,7961.1567987608305,6.348782606366908,50,60,70,80,90,100,110,120,6.400000000000546,6.3487826063665125,13.813263974402357,13.593061318322231,1.4000000000005457,1.309589686072286
1044,1044,1044,   true,7964.9,8177.6,   241,261,142,73,5.1,0.20979020979021093,0.17716535433070804,51.205569,-0.310295,16,68.0,63.79999999999999,4.5,7966.457809762879,5.301011002049015,50,60,70,80,90,100,110,120,5.299999999999272,5.301011002048654,9.4730123300974,9.476626725694668,-1.1000000000012733,-1.0477716043178589
1045,1045,1045,   true,7970.1,8183.7,   256,186,142,73,5.3,0.21194605009633874,0.1796407185628746,51.205527000000004,-0.310261,16,68.2,64.09677419354838,4.8,7971.694339606844,5.2365298439641785,50,60,70,80,90,100,110,120,5.200000000000728,5.23652984396449,9.118912545602553,9.247482739795343,-0.09999999999854481,-0.06448115808416333
1046,1046,1046,   true,7975.2,8189.4,   266,184,141,73,5.4,0.2146341463414634,0.17874875868917608,51.205486,-0.310225,16,68.4,64.39354838709676,4.0,7976.897656105125,5.203316498281082,50,60,70,80,90,100,110,120,5.099999999999454,5.2033164982813105,8.771557518898124,9.130548123312606,-0.10000000000127329,-0.033213345683179796
1047,1047,1047,   true,7980.3,8195.3,   247,192,141,73,5.4,0.215264187866928,0.17612524461839565,51.205447,-0.31019,16,68.6,64.69032258064514,4.3,7981.872756787657,4.975100682531742,50,60,70,80,90,100,110,120,5.100000000000364,4.9751006825317745,8.771557518901252,8.347186396547349,9.094947017729282e-13,-0.22821581574953598
1048,1048,1048,   true,7984.9,8200.8,   245,145,141,73,5.1,0.2167487684729064,0.1780415430267056,51.205412,-0.310152,16,68.8,64.98064516129031,5.5,7986.579636129749,4.706879342092142,50,60,70,80,90,100,110,120,4.599999999999454,4.706879342092179,7.135953752398308,7.47140871323087,-0.5000000000009095,-0.2682213404395952
1049,1049,1049,   true,7988.8,8205.5,   245,120,142,73,4.8,0.21611001964636695,0.17681728880157138,51.205381,-0.310127,16,69.0,65.26451612903224,5.6,7990.441699771885,3.8620636421365884,50,60,70,80,90,100,110,120,3.9000000000005457,3.8620636421364907,5.129388306901436,5.030083745840692,-0.6999999999989086,-0.8448156999556886
1050,1050,1050,   true,7993.5,8211.2,   252,398,141,72,4.7,0.21505376344085986,0.17857142857142666,51.205343,-0.310095,16,69.4,65.5548387096774,5.5,7995.219151872744,4.7774521008588025,50,60,70,80,90,100,110,120,4.699999999999818,4.777452100858682,7.449584990099424,7.697133983027419,0.7999999999992724,0.915388458722191
1051,1051,1051,   true,7998.3,8217.0,   244,194,142,70,4.6,0.2156862745098039,0.1798201798201808,51.205309,-0.310053,16,69.6,65.83870967741933,5.4,7999.999813864768,4.780661992023406,50,60,70,80,90,100,110,120,4.800000000000182,4.780661992023852,7.76996098560059,7.707480612129067,0.1000000000003638,0.00320989116517012
1052,1052,1052,   true,8003.0,8222.4,   253,177,142,69,4.5,0.21739130434782647,0.17790262172284615,51.205276,-0.31001,16,69.8,66.10967741935481,4.5,8004.736783494332,4.736969629564019,50,60,70,80,90,100,110,120,4.699999999999818,4.736969629563646,7.449584990099424,7.567240973930269,-0.1000000000003638,-0.043692362460205914
1053,1053,1053,   true,8007.3,8227.6,   261,148,141,66,4.5,0.21978021978021894,0.18181818181818185,51.205245,-0.30997399999999997,16,70.0,66.37419354838707,5.6,8008.9996775041955,4.2628940098637385,50,60,70,80,90,100,110,120,4.300000000000182,4.262894009863885,6.2355285861005285,6.128376419556928,-0.3999999999996362,-0.47407561969976086
1054,1054,1054,   true,8011.4,8232.5,   271,161,141,67,4.5,0.22395326192794587,0.18357487922705312,51.205214,-0.30994099999999997,16,70.2,66.63225806451611,5.6,8013.143057022314,4.143379518117936,50,60,70,80,90,100,110,120,4.099999999999454,4.143379518118309,5.668968930898492,5.789563119998193,-0.2000000000007276,-0.11951449174557638
1055,1055,1055,   true,8016.1,8238.5,   260,383,140,67,4.5,0.2352941176470588,0.1839303000968051,51.205179,-0.30990300000000004,16,70.6,66.8838709677419,6.9,8017.849943896885,4.706886874571294,50,60,70,80,90,100,110,120,4.700000000000728,4.706886874570955,7.4495849901023075,7.471432626430466,0.6000000000012733,0.5635073564526465
1056,1056,1056,   true,8020.8,8244.5,   274,185,140,67,4.5,0.2387774594078323,0.18700787401574734,51.205144,-0.309866,16,70.8,67.12903225806448,6.8,8022.518003359897,4.668059463012027,50,60,70,80,90,100,110,120,4.699999999999818,4.668059463012469,7.449584990099424,7.348676382076274,-9.094947017729282e-13,-0.03882741155848635
1057,1057,1057,   true,8024.6,8249.2,   285,254,140,66,4.3,0.242483026188166,0.18962075848303256,51.205112,-0.309842,16,71.2,67.38064516129029,6.1,8026.449504184785,3.9315008248876193,50,60,70,80,90,100,110,120,3.800000000000182,3.931500824887735,4.869715131600467,5.21258446812565,-0.8999999999996362,-0.736558638124734
1058,1058,1058,   true,8029.0,8255.0,   287,227,140,66,4.3,0.2458210422812197,0.1953124999999972,51.205076,-0.309819,16,71.4,67.62580645161286,7.7,8030.76131106444,4.311806879654652,50,60,70,80,90,100,110,120,4.399999999999636,4.311806879654796,6.528925550398921,6.269818451641159,0.5999999999994543,0.38030605476706114
1059,1059,1059,   true,8032.4,8259.2,   280,92,141,66,4.2,0.24975024975024884,0.1951219512195122,51.205046,-0.309804,16,71.6,67.87096774193543,5.9,8034.257012992594,3.495701928154446,50,60,70,80,90,100,110,120,3.399999999999636,3.495701928154631,3.8984700083991664,4.121024073676312,-1.0,-0.816104951500165
1060,1060,1060,   true,8036.4,8264.3,   272,373,141,65,4.1,0.2544031311154603,0.1966568338249775,51.205011999999996,-0.309785,16,72.0,68.12258064516125,7.2,8038.262669323287,4.00565633069291,50,60,70,80,90,100,110,120,4.0,4.0056563306925455,5.395806240000001,5.411077261838158,0.6000000000003638,0.5099544025379146
1061,1061,1061,   true,8041.6,8271.0,   283,286,142,65,4.2,0.25793650793650746,0.199401794616153,51.204969,-0.309755,16,72.2,68.36774193548382,7.1,8043.480890425478,5.218221102190719,50,60,70,80,90,100,110,120,5.200000000000728,5.21822110219091,9.118912545602553,9.182930910453843,1.2000000000007276,1.2125647714983643
1062,1062,1062,   true,8045.6,8275.9,   296,233,143,64,4.2,0.25896414342629576,0.2001906577693048,51.204936,-0.309733,16,72.6,68.62580645161286,5.9,8047.457556177483,3.9766657520048385,50,60,70,80,90,100,110,120,4.0,3.9766657520049193,5.395806240000001,5.333036321221902,-1.2000000000007276,-1.2415553501859904
1063,1063,1063,   true,8049.4,8281.1,   290,158,143,65,4.1,0.25961538461538464,0.2003816793893109,51.204906,-0.309709,16,72.8,68.8838709677419,8.4,8051.188983412681,3.7314272351987636,50,60,70,80,90,100,110,120,3.7999999999992724,3.73142723519868,4.869715131598135,4.695548357425235,-0.2000000000007276,-0.2452385168062392
1064,1064,1064,   true,8053.3,8287.0,   288,182,144,65,4.2,0.25961538461538464,0.20192307692307693,51.204876,-0.309678,16,73.0,69.14838709677414,10.8,8055.162922012408,3.97393859972627,50,60,70,80,90,100,110,120,3.9000000000005457,3.9739385997263525,5.129388306901436,5.3257241577131165,0.10000000000127329,0.2425113645276724
1065,1065,1065,   true,8055.9,8291.0,   296,211,144,64,3.9,0.2626459143968867,0.20192307692307693,51.204856,-0.309659,16,73.4,69.41935483870964,11.5,8057.750947395306,2.5880253828984063,50,60,70,80,90,100,110,120,2.5999999999994543,2.588025382898195,2.279728136399043,2.258777361485792,-1.3000000000010914,-1.3859132168281576
1066,1066,1066,   true,8058.6,8295.5,   278,465,144,65,3.4,0.2626459143968867,0.2042801556420248,51.204834999999996,-0.309638,16,74.0,69.69677419354835,12.7,8060.506505834146,2.7555584388403918,50,60,70,80,90,100,110,120,2.7000000000007276,2.7555584388401257,2.458464218101325,2.560681801532335,0.10000000000127329,0.1675330559419308
1067,1067,1067,   true,8061.6,8299.9,   276,189,144,66,3.2,0.2626459143968867,0.20408163265306195,51.204812,-0.309616,16,74.2,69.96129032258061,9.9,8063.488094186335,2.981588352188618,50,60,70,80,90,100,110,120,3.0,2.981588352188737,3.0351410100000003,2.9980006983034975,0.2999999999992724,0.22602991334861144
1068,1068,1068,   true,8064.3,8303.2,   266,140,144,66,3.0,0.26112185686653633,0.2042801556420248,51.20479,-0.30959899999999996,16,74.4,70.21935483870962,6.1,8066.206001855979,2.717907669643732,50,60,70,80,90,100,110,120,2.699999999999818,2.717907669643864,2.458464218099669,2.491183746626451,-0.3000000000001819,-0.263680682544873
1069,1069,1069,   true,8068.0,8308.0,   272,250,145,66,2.9,0.26418786692759344,0.20447906523855744,51.204761,-0.309576,16,74.6,70.48387096774186,7.3,8069.806828462574,3.600826606595432,50,60,70,80,90,100,110,120,3.699999999999818,3.6008266065955468,4.616786714099547,4.372610378889212,1.0,0.8829189369516826
1070,1070,1070,   true,8071.8,8312.9,   268,181,145,65,3.2,0.2657480314960644,0.20250723240115934,51.204729,-0.309555,16,74.8,70.7419354838709,7.0,8073.654100922091,3.847272459516361,50,60,70,80,90,100,110,120,3.800000000000182,3.8472724595167165,4.869715131600467,4.991628442418021,0.1000000000003638,0.24644585292116972
1071,1071,1071,   true,8075.3,8317.3,   295,297,145,64,3.3,0.2662721893491134,0.20153550863723468,51.204699,-0.30954,16,75.2,71.00645161290316,6.9,8077.149805204493,3.4957042824016193,50,60,70,80,90,100,110,120,3.5,3.4957042824016753,4.1311641525,4.121029624442489,-0.3000000000001819,-0.3515681771150412
1072,1072,1072,   true,8078.6,8321.9,   300,153,145,64,3.4,0.2665350444225069,0.206692913385826,51.204671000000005,-0.30951799999999996,16,75.4,71.26451612903219,8.6,8080.620076478107,3.470271273614002,50,60,70,80,90,100,110,120,3.300000000000182,3.470271273614344,3.6725206221004054,4.061282631682845,-0.1999999999998181,-0.025433008787331346
1073,1073,1073,   true,8082.5,8327.2,   295,221,145,64,3.6,0.2629016553067168,0.206692913385826,51.204639,-0.309496,16,75.6,71.52903225806445,8.6,8084.494379072188,3.8743025940814224,50,60,70,80,90,100,110,120,3.899999999999636,3.8743025940812004,5.129388306899044,5.0620151203762305,0.5999999999994543,0.4040313204668564
1074,1074,1074,   true,8085.7,8331.6,   290,263,145,64,3.5,0.2613746369796704,0.208747514910536,51.204611,-0.309485,16,76.0,71.79999999999994,8.5,8087.700765276717,3.2063862045286657,50,60,70,80,90,100,110,120,3.199999999999818,3.206386204528826,3.4533159935996083,3.467113236276627,-0.6999999999998181,-0.6679163895523743
1075,1075,1075,   true,8089.2,8336.5,   286,344,145,64,3.5,0.2618816682832216,0.20912547528516964,51.204581,-0.30947600000000003,16,76.4,72.07096774193542,9.3,8091.095029114234,3.3942638375178236,50,60,70,80,90,100,110,120,3.5,3.3942638375174283,4.1311641525,3.8853268356673842,0.3000000000001819,0.18787763298860227
1076,1076,1076,   true,8092.8,8341.3,   274,179,145,63,3.5,0.26112185686653866,0.20750988142292345,51.204547999999996,-0.30946399999999996,16,76.6,72.34193548387091,7.8,8094.858493401841,3.763464287606541,50,60,70,80,90,100,110,120,3.600000000000364,3.763464287606439,4.370603054400884,4.776523974554721,0.1000000000003638,0.3692004500890107
1077,1077,1077,   true,8097.5,8347.4,   244,421,144,65,3.8,0.2601156069364157,0.20628683693516847,51.204506,-0.309454,16,77.0,72.61935483870961,7.2,8099.580358849051,4.721865447210093,50,60,70,80,90,100,110,120,4.699999999999818,4.721865447209893,7.449584990099424,7.519060481228237,1.0999999999994543,0.9584011596034543
1078,1078,1078,   true,8101.1,8352.0,   251,86,144,66,3.7,0.2561576354679803,0.20408163265306195,51.204474,-0.30943000000000004,16,77.2,72.89677419354831,6.9,8103.511869524536,3.931510675486043,50,60,70,80,90,100,110,120,3.600000000000364,3.931510675485697,4.370603054400884,5.212610589009533,-1.0999999999994543,-0.7903547717241963
1079,1079,1079,   true,8105.8,8357.7,   253,421,144,66,4.0,0.25291828793774496,0.20114942528735705,51.204433,-0.309417,16,77.6,73.18064516129023,5.8,8108.159953170831,4.648083646294584,50,60,70,80,90,100,110,120,4.699999999999818,4.648083646294253,7.449584990099424,7.285917231155272,1.0999999999994543,0.7165729708085564
1080,1080,1080,   true,8110.1,8362.9,   240,148,144,67,4.2,0.2502406159769018,0.2017291066282414,51.204396,-0.309396,16,77.8,73.46451612903219,5.8,8112.526556385758,4.366603214927946,50,60,70,80,90,100,110,120,4.300000000000182,4.366603214927636,6.2355285861005285,6.430190267370632,-0.3999999999996362,-0.28148043136661727
1081,1081,1081,   true,8114.8,8368.5,   252,216,144,68,4.4,0.2470355731225301,0.20211742059672835,51.204356,-0.309372,16,78.0,73.74193548387089,4.8,8117.278254353577,4.751697967818149,50,60,70,80,90,100,110,120,4.699999999999818,4.7516979678184725,7.449584990099424,7.61437074671548,0.3999999999996362,0.3850947528908364
1082,1082,1082,   true,8118.3,8372.6,   238,77,144,69,4.2,0.24509803921568624,0.20250723240115576,51.204328000000004,-0.309349,16,78.2,74.01935483870959,5.0,8120.779858958171,3.5016046045940796,50,60,70,80,90,100,110,120,3.5,3.501604604593922,4.1311641525,4.134952955078019,-1.199999999999818,-1.2500933632245506
1083,1083,1083,   true,8122.4,8377.5,   292,223,144,74,4.3,0.2420135527589541,0.20329138431751964,51.204298,-0.309316,16,78.4,74.2967741935483,5.2,8124.831226773177,4.051367815006745,50,60,70,80,90,100,110,120,4.099999999999454,4.051367815006415,5.668968930898492,5.53528148194746,0.5999999999994543,0.5497632104124932
1084,1084,1084,   true,8126.0,8381.7,   204,132,144,74,4.0,0.23552502453385754,0.2046783625731023,51.204268,-0.309292,16,78.6,74.57419354838702,4.8,8128.56266438649,3.7314376133122296,50,60,70,80,90,100,110,120,3.600000000000364,3.7314376133126643,4.370603054400884,4.695574476655635,-0.4999999999990905,-0.31993020169375086
1085,1085,1085,   true,8130.3,8386.7,   207,234,144,72,4.0,0.2316602316602309,0.2032913843175232,51.204233,-0.309265,16,78.8,74.85161290322574,4.6,8132.885239200876,4.322574814386328,50,60,70,80,90,100,110,120,4.300000000000182,4.322574814385916,6.2355285861005285,6.301172961858026,0.6999999999998181,0.5911372010732521
1086,1086,1086,   true,8135.1,8392.2,   221,225,144,71,4.1,0.2290836653386442,0.2023121387283251,51.204195,-0.309233,16,79.0,75.12258064516122,4.3,8137.662717231887,4.777478031011228,50,60,70,80,90,100,110,120,4.800000000000182,4.7774780310110145,7.76996098560059,7.697217537354761,0.5,0.45490321662509814
1087,1087,1087,   true,8139.7,8397.3,   231,168,144,71,4.3,0.22593320235756345,0.20095693779904306,51.204156,-0.309209,16,79.2,75.3935483870967,3.2,8142.31049920699,4.647781975103626,50,60,70,80,90,100,110,120,4.599999999999454,4.6477819751034986,7.135953752398308,7.284971516676748,-0.2000000000007276,-0.12969605590751598
1088,1088,1088,   true,8144.7,8402.8,   219,221,144,72,4.5,0.22265246853823772,0.2034883720930218,51.20412,-0.309167,16,79.4,75.65806451612895,3.3,8147.26894396163,4.958444754639846,50,60,70,80,90,100,110,120,5.0,4.9584447546394586,8.430947250000001,8.2913895727059,0.4000000000005457,0.31066277953596
1089,1089,1089,   true,8149.0,8407.6,   205,0,143,73,4.6,0.22,0.2032913843175232,51.204085,-0.30914,16,79.4,75.916129032258,3.4,8151.5915214069155,4.322577445285671,50,60,70,80,90,100,110,120,4.300000000000182,4.322577445285788,6.2355285861005285,6.301180632175321,-0.6999999999998181,-0.6358673093536709
1090,1090,1090,   true,8153.2,8412.1,   199,170,142,75,4.6,0.21847070506454852,0.20527859237536805,51.204051,-0.30911,16,79.6,76.17419354838701,2.4,8155.911421687375,4.31990028045964,50,60,70,80,90,100,110,120,4.199999999999818,4.319900280459478,5.9488763795994855,6.293377845337232,-0.1000000000003638,-0.0026771648263093084
1091,1091,1091,   true,8157.4,8416.8,   186,178,142,78,4.5,0.2165354330708653,0.20507812500000072,51.204017,-0.309082,16,79.8,76.42580645161284,3.6,8160.165655648351,4.254233960976493,50,60,70,80,90,100,110,120,4.199999999999818,4.254233960976308,5.9488763795994855,6.103502176155863,0.0,-0.06566631948317081
