,Unnamed: 0,time,distance,gap_distance,watts,watts_calc,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
116,584.5,584.5,4916.229914529918,4972.792905982908,260.3239316239316,210.26410256410256,57.5034188034188,7.963333333333315,0.14394624121461094,0.13087219384882973,51.38162576581196,-2.3803377273504234,16.295726495726495,73.5194871794871,73.36518796628255,1.2190598290598291,4909.477485520386,7.9653430168222785,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.968632478632478,7.9653430168222785,25.738851830213065,25.692307079190332,0.004273504273504274,0.004195284202924241
117,589.5,589.5,4953.8406779661045,5014.177627118646,262.5762711864407,212.46016949152542,57.66864406779661,7.937288135593199,0.1445037908560821,0.13084868047845155,51.381848775423705,-2.3804713788135556,16.284745762711864,74.15999999999993,73.93627029899037,1.3148305084745762,4947.078830444842,7.939085677520662,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.94228813559322,7.939085677520662,25.58827071548465,25.542319577106717,0.003898305084746071,0.003841032644647955
118,594.5,594.5,4991.207226890759,5055.4942016806735,264.79831932773106,213.9579831932773,57.8218487394958,7.908151260504181,0.14521249502778086,0.13091398966108983,51.382071415126035,-2.3806014243697438,16.273949579831932,74.836806722689,74.54475379607123,1.4082352941176468,4984.436183384971,7.908641136874802,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.911764705882353,7.908641136874802,25.426161239892096,25.380716047998717,0.00344537815126081,0.003465173130341306
119,599.5,599.5,5028.289833333335,5096.739416666667,266.7525,216.44916666666666,57.95666666666666,7.875499999999979,0.14604964017893643,0.13086584881250185,51.38229328749998,-2.3807281608333297,16.263333333333332,75.5511666666666,75.1891389122868,1.5421666666666665,5021.509599359079,7.876169597699924,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.879333333333332,7.876169597699924,25.259741851096493,25.214503341403116,0.003583333333332727,0.0035119629668118554
120,604.5,604.5,5065.0925619834725,5137.970661157025,268.87520661157026,218.21239669421487,58.08512396694215,7.843471074380145,0.14690642926134315,0.13087242632334373,51.38251435867766,-2.3808516198347074,16.252892561983472,76.31024793388423,75.87243848405942,1.6507438016528924,5058.30318616076,7.8439554891581675,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.847107438016529,7.8439554891581675,25.09520362392,25.050311094777136,0.003388429752066416,0.0034006585730521166
121,609.5,609.5,5101.616147540985,5179.129754098361,270.49590163934425,220.3155737704918,58.22295081967213,7.811885245901618,0.1477439203375569,0.13090177322472693,51.382734713934404,-2.380973165573768,16.242622950819673,77.10590163934418,76.59455228812979,1.7654098360655732,5094.817999005515,7.812907747794798,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.815983606557377,7.812907747794798,24.934979828055006,24.890582363107857,0.003524590163935321,0.003556409942026877
122,614.5,614.5,5137.876829268294,5220.209918699186,272.34065040650404,221.80325203252033,58.36910569105691,7.781382113821119,0.14854191908322784,0.13095039431251848,51.38295443333331,-2.381092321138209,16.232520325203254,77.93609756097554,77.35610195481428,1.8597560975609748,5131.070356654711,7.782123974774053,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.785121951219511,7.782123974774053,24.776662145440245,24.73277927639036,0.003414634146340576,0.003479537620419214
123,619.5,619.5,5173.882016129035,5261.240403225807,274.1725806451613,223.80564516129033,58.50725806451613,7.751774193548371,0.1493621444467034,0.1309608258823428,51.383173404032235,-2.381208052419353,16.22258064516129,78.80225806451607,78.15404702229625,1.9726612903225798,5167.067187288666,7.752223205073868,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.755241935483871,7.752223205073868,24.622170774904124,24.578538024965674,0.003145161290322287,0.003122255986539629
124,624.5,624.5,5209.627040000002,5302.2052,276.3296,225.6472,58.6296,7.721119999999982,0.15022002019604389,0.13096946931922174,51.38339135039997,-2.3813197503999985,16.2128,79.70255999999993,78.98732819450498,2.0887999999999995,5202.804181624151,7.721071826734616,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.724,7.721071826734616,24.46529773858369,24.42217100785099,0.0028,0.0028823285046877573
125,629.5,629.5,5245.1042857142875,5343.1419047619065,278.33174603174604,227.82222222222222,58.75317460317461,7.689682539682521,0.15096669852958602,0.13093420898769378,51.38360822936505,-2.3814278047619033,16.203174603174602,80.6414285714285,79.85566225133303,2.211825396825397,5238.273277438671,7.689887160127914,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.692857142857143,7.689887160127914,24.30983612450905,24.26691312541184,0.0030952380952378065,0.00301309395386159
126,634.5,634.5,5280.359370078742,5384.07251968504,280.1992125984252,230.13779527559055,58.994488188976376,7.66480314960628,0.15145626114989827,0.13083482289861498,51.38382467795274,-2.3815335039370065,16.193700787401575,81.6185826771653,80.76065449675052,2.3043307086614178,5273.520582934665,7.6671465444240985,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.67007874015748,7.6671465444240985,24.179977956331662,24.13744251352323,0.004094488188976951,0.004115450180501012
127,639.5,639.5,5315.468125000002,5425.031562499999,281.846875,232.07421875,59.21875,7.646328124999984,0.1516315319186357,0.13074609823267083,51.384041261718735,-2.3816365226562484,16.184375,82.63203124999994,81.70284192381725,2.3693750000000007,5308.621471126009,7.650180300010798,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.653046874999999,7.650180300010798,24.071026239858995,24.029023063985992,0.004921874999999432,0.005029653651111232
128,644.5,644.5,5350.5347286821725,5466.011860465116,283.1217054263566,233.6984496124031,59.50232558139535,7.641007751937969,0.15153762226884882,0.130577380617254,51.38425865193795,-2.381735168992247,16.175193798449612,83.66697674418599,82.6798541519647,2.4022480620155044,5343.68045506414,7.647139340998613,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.65,7.647139340998613,24.022518903314193,23.980796641636257,0.006046511627907823,0.0060817503782395095
129,649.5,649.5,5385.664923076925,5507.118076923076,283.3869230769231,235.32923076923078,59.83615384615385,7.644384615384601,0.15129659610582283,0.13034952039448447,51.3844776384615,-2.3818287415384605,16.166153846153847,84.7255384615384,83.68653021183793,2.4237692307692313,5378.802348795331,7.65201996584722,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.655,7.65201996584722,24.016663532524394,23.974476119884237,0.006692307692308252,0.006711335585872663
130,654.5,654.5,5420.935725190842,5548.351221374046,283.1625954198473,236.06259541984733,60.17175572519084,7.655572519083954,0.15096972247886287,0.13013167866134684,51.38469879083965,-2.381916745801526,16.157251908396947,85.79221374045797,84.71583273915462,2.422595419847329,5414.064674742568,7.664408055878945,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.667404580152671,7.664408055878945,24.0551246326642,24.01300711268884,0.007175572519083692,0.007162462189198569
131,659.5,659.5,5456.384924242426,5589.686742424242,281.9318181818182,235.49242424242425,60.18409090909091,7.668939393939377,0.15065168017372818,0.1299701148025714,51.38492229696966,-2.3819988113636357,16.147727272727273,86.84909090909082,85.75770204147287,2.40409090909091,5449.504690256629,7.676675549005106,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.679621212121212,7.676675549005106,24.0935548326825,24.051887827794182,0.006060606060606061,0.006055241903767996
132,664.5,664.5,5491.958270676693,5631.055789473683,281.18947368421055,234.7721804511278,60.376691729323305,7.675789473684195,0.1503744733806193,0.1298511855192144,51.385147148120275,-2.38208189774436,16.13233082706767,87.8881203007518,86.80005742267936,2.3834586466165426,5485.070510203763,7.684232885463663,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.687142857142857,7.684232885463663,24.103981834067138,24.062616826532135,0.0069924812030069715,0.006952163167126062
133,669.5,669.5,5527.670746268659,5672.475820895522,280.78805970149256,233.99477611940299,60.6,7.685671641791032,0.15009643705398096,0.12972790294376332,51.38537256716415,-2.3821710499999984,16.116417910447762,88.90985074626859,87.8316939705602,2.3649253731343296,5520.774196778408,7.692956143969124,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.695970149253732,7.692956143969124,24.1222437331979,24.080435139386555,0.006343283582089552,0.006354505033154897
134,674.5,674.5,5563.49377777778,5713.920592592593,280.8525925925926,233.16518518518518,60.80222222222222,7.692296296296286,0.14984946394242382,0.12963198083349958,51.38559848740738,-2.38226571185185,16.10074074074074,89.91525925925923,88.8473206102048,2.3456296296296313,5556.587237618188,7.699180469315596,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.702296296296296,7.699180469315596,24.126181008866435,24.083965233045653,0.006296296296296296,0.006269459774517196
135,679.5,679.5,5599.422205882355,5755.391617647058,280.83382352941175,232.84558823529412,61.02205882352941,7.699411764705872,0.14958893469155046,0.12950569186673547,51.385825689705854,-2.382364174264704,16.08529411764706,90.90735294117646,89.84679239888689,2.334264705882354,5592.505157404955,7.706745481056924,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.709852941176471,7.706745481056924,24.13784165179587,24.0958501423531,0.006544117647058556,0.00655187219277543
136,684.5,684.5,5635.473503649637,5796.921605839417,280.74087591240874,232.8861313868613,61.24963503649635,7.708175182481739,0.14931308406014837,0.12935813388860468,51.38605483284669,-2.3824651810218955,16.07007299270073,91.89255474452554,90.83280827730331,2.3262773722627736,5628.54542687082,7.715407685145615,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.718613138686131,7.715407685145615,24.15708115306007,24.114669878342337,0.006569343065693431,0.006504030732774308
137,689.5,689.5,5671.659855072467,5838.518768115942,280.481884057971,232.66159420289856,61.504347826086956,7.718840579710133,0.14901428481855886,0.12919346342250937,51.38628608333331,-2.3825684499999977,16.055072463768116,92.86927536231886,91.80832088679456,2.313623188405797,5664.720249717723,7.726750652982761,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.729927536231884,7.726750652982761,24.192549371312825,24.15049119195512,0.006884057971014493,0.006907275427030085
138,694.5,694.5,5708.000359712232,5880.2005755395685,280.2935251798561,232.5187050359712,61.67122302158273,7.73079136690646,0.14871139211921122,0.12902622841142097,51.38651971654675,-2.3826735079136667,16.04028776978417,93.83654676258992,92.77528817677121,2.3007913669064743,5701.048992617054,7.738297770315272,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.741510791366906,7.738297770315272,24.230180896891298,24.188042099192383,0.0066187050359704375,0.006690063973763231
139,699.5,699.5,5744.490142857146,5921.958071428573,280.2057142857143,232.26071428571427,61.86642857142857,7.742785714285697,0.14840391573577472,0.12885797261858162,51.38675566999997,-2.3827802907142828,16.025714285714287,94.79185714285717,93.73348773126894,2.285428571428571,5737.526479347612,7.750560817583543,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.753857142857143,7.750560817583543,24.273169265796014,24.230659910966605,0.006857142857143117,0.0068586543359249064
140,704.5,704.5,5781.143120567378,5963.80475177305,280.01205673758864,232.05886524822694,62.07234042553191,7.756241134751759,0.1480882411929321,0.12867967163677288,51.38699403191487,-2.3828888843971603,16.011347517730496,95.73418439716315,94.6811340090842,2.27063829787234,5774.166817964577,7.764119023991151,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.7674468085106385,7.764119023991151,24.3246843864879,24.282123028777658,0.006808510638298131,0.006793106904233806
141,709.5,709.5,5817.941408450707,6005.725211267608,280.28521126760563,231.58098591549296,62.1556338028169,7.7663380281690015,0.14782699645759306,0.12855017025828078,51.38723464014081,-2.3829991288732364,15.997183098591549,96.66450704225349,95.61725505536279,2.2566901408450697,5810.952073758547,7.77260339697055,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.775985915492957,7.77260339697055,24.345210403844188,24.30248879129569,0.006197183098591037,0.0061973094562565905
142,714.5,714.5,5854.8379720279745,6047.680209790211,280.74335664335666,231.3909090909091,62.22867132867133,7.773146853146842,0.1475889679610478,0.1284349075192092,51.387477065034936,-2.3831108237762204,15.983216783216783,97.58601398601394,96.54176782172502,2.2468531468531454,5847.835321474359,7.7796961002920915,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.783076923076923,7.7796961002920915,24.3572070613385,24.314640092984153,0.006223776223775969,0.006226726889764104
143,719.5,719.5,5891.834583333336,6089.6791666666695,280.58819444444447,231.39652777777778,62.40138888888889,7.780277777777761,0.147349695825949,0.12828646206472694,51.38772131249998,-2.383223909027774,15.969444444444445,98.50041666666661,97.45623135163686,2.244305555555554,5884.818424687243,7.786864812938832,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.790208333333333,7.786864812938832,24.36983803857859,24.32765587976155,0.006111111111110606,0.006134346630498537
144,724.5,724.5,5928.936413793109,6131.764758620691,280.36137931034483,231.8303448275862,62.61586206896552,7.788758620689638,0.1470877119886229,0.1281233673697231,51.387967411724105,-2.383338359310341,15.955862068965518,99.41848275862058,98.36442641906717,2.2399999999999984,5921.9063548170625,7.795881637983331,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.799310344827586,7.795881637983331,24.394872605850672,24.352325553161204,0.006551724137931035,0.006573736996482506
145,729.5,729.5,5966.179452054799,6173.926917808221,279.9958904109589,231.59315068493152,62.81643835616438,7.80150684931505,0.1467836312563545,0.1279493562265134,51.388215641780775,-2.383454358904107,15.942465753424658,100.32547945205462,99.26851452799535,2.2239726027397246,5959.135103142111,7.809285384729013,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.812739726027398,7.809285384729013,24.447857568876636,24.405282112621332,0.006780821917809216,0.006775700552302561
146,734.5,734.5,6003.5942176870785,6216.191904761905,279.6204081632653,231.178231292517,63.031292517006804,7.816938775510188,0.1464591171150596,0.12775948183163227,51.38846624149658,-2.3835720408163232,15.929251700680272,101.21863945578212,100.16685028608885,2.204761904761903,5996.535188507834,7.824772181595328,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.828231292517007,7.824772181595328,24.515132175359867,24.47266042147021,0.006802721088435374,0.006872616304635008
147,739.5,739.5,6041.188445945949,6258.559932432433,279.33175675675676,230.63378378378377,63.247972972972974,7.8328378378378245,0.14613261837125915,0.1275675858357455,51.38871926959458,-2.3836913790540506,15.916216216216217,102.09270270270254,101.05462440141824,2.1831081081081067,6034.114525910901,7.840835702149502,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.844324324324324,7.840835702149502,24.58704386164912,24.544504376307938,0.006959459459460197,0.00701423883434792
148,744.5,744.5,6078.962013422821,6301.03932885906,279.0724832214765,230.39395973154362,63.45436241610738,7.848456375838913,0.1458176504556389,0.12737881472897014,51.38897469463087,-2.383812399328855,15.903355704697987,102.951409395973,101.9270311222574,2.16711409395973,6071.872689495988,7.8558075018739775,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.859328859060402,7.8558075018739775,24.652030912119937,24.609393753801157,0.006644295302013179,0.006709744060369468
149,749.5,749.5,6116.898533333335,6343.617599999999,278.89666666666665,230.17533333333333,63.66,7.862866666666654,0.14550770593857007,0.12719345625211556,51.389232359999994,-2.3839350133333297,15.890666666666666,103.79733333333311,102.78384016208754,2.1513333333333318,6109.793445193293,7.870299960422924,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.873866666666666,7.870299960422924,24.714343873494077,24.671533515225406,0.006799999999999273,0.006850856732199948
150,754.5,754.5,6155.0060264900685,6386.300198675494,278.9119205298013,229.69867549668874,63.86953642384106,7.878278145695356,0.14519677281301432,0.12701189590178302,51.38949231324504,-2.3840592582781417,15.878145695364239,104.62900662251631,103.62606638617966,2.130463576158939,6147.884813696354,7.885553950817059,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.889205298013244,7.885553950817059,24.782596355703046,24.739341991972456,0.006622516556291391,0.0065632869175781565
151,759.5,759.5,6193.26782894737,6429.075526315787,278.8407894736842,229.7565789473684,64.05263157894737,7.891315789473675,0.14491202358918404,0.12683803800548607,51.389754551973695,-2.384183874999996,15.865789473684211,105.44749999999974,104.45457061835889,2.121710526315788,6186.130430897074,7.8980641988167,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.90171052631579,7.8980641988167,24.83225022705127,24.78917668837456,0.006578947368421052,0.006591646676154022
152,764.5,764.5,6231.664967320263,6471.93928104575,278.30392156862746,229.88366013071897,64.23464052287582,7.903137254901955,0.14463613495263755,0.12667271867126148,51.39001906732028,-2.3843066339869243,15.85359477124183,106.26156862745073,105.27147728309235,2.1117647058823517,6224.511336213685,7.909870726052765,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.9135294117647055,7.909870726052765,24.8778165242093,24.834800728648595,0.0066013071895415325,0.00661743377920466
153,769.5,769.5,6270.220194805194,6514.903376623376,276.7090909090909,230.1818181818182,64.13181818181818,7.919740259740252,0.14428201714891567,0.1264437190936391,51.39028593506496,-2.384426628571425,15.841558441558442,107.06506493506468,106.07852466562778,2.094480519480518,6263.050175834052,7.9301597240467725,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.933831168831169,7.9301597240467725,24.986614416885104,24.94349769104885,0.008571428571429044,0.008601183126048254
154,774.5,774.5,6309.079483870967,6558.066322580646,274.92387096774195,229.17290322580646,63.71806451612903,7.95219354838709,0.14384263509783665,0.12617550521535373,51.39055477677421,-2.384537976129028,15.824516129032258,107.83380645161267,106.87415541180165,2.0425806451612885,6301.892046558964,7.963579557762204,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.967354838709677,7.963579557762204,25.20106952935365,25.157079400153222,0.009225806451612435,0.009175182825868345
155,779.5,779.5,6348.238653846153,6601.383846153845,273.16153846153844,227.70384615384614,63.309615384615384,7.9760897435897355,0.14351005430442512,0.12601761096976877,51.3908245942308,-2.3846389256410214,15.806410256410256,108.52833333333314,107.64202993252833,1.9544871794871777,6341.0328562092145,7.980677554687434,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,7.9844871794871795,7.980677554687434,25.29472249977125,25.250400065443515,0.0057692307692307696,0.005730013055397602
156,784.5,784.5,6387.584394904458,6644.766942675159,272.04012738853504,226.7140127388535,63.34968152866242,7.999745222929929,0.1430822024858178,0.12575853699852754,51.39109533821658,-2.384731814649677,15.788535031847134,109.13566878980873,108.35752963914258,1.8860509554140106,6380.359691973834,8.014102768930872,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.018025477707006,8.014102768930872,25.524889342476595,25.47969644860269,0.010764331210190851,0.010781782844360292
157,789.5,789.5,6427.4825949367105,6688.53607594937,270.54303797468356,226.61645569620254,63.09177215189873,8.061582278481005,0.14252523003496548,0.12535661749643603,51.39137036329117,-2.3848161575949325,15.770886075949367,109.65886075949349,109.00032600116518,1.816392405063289,6420.238201352334,8.078128956737011,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.082088607594937,8.078128956737011,26.06676642246066,26.021113548594766,0.011265822784809667,0.011288855409665175
158,794.5,794.5,6467.988176100628,6732.734591194972,270.6647798742138,225.32138364779874,63.18427672955975,8.117924528301879,0.14202809421230198,0.12501555333336417,51.39165177232707,-2.384899798742134,15.753459119496855,110.06201257861619,109.55307704477721,1.7522641509433938,6460.724274241072,8.129090992667068,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.133018867924529,8.129090992667068,26.46507429266104,26.419742221519932,0.008364779874214523,0.008357048431308332
159,799.5,799.5,6508.783437500001,6777.127250000006,272.795625,225.041875,63.355625,8.136999999999993,0.14177334625552196,0.12484528341032214,51.391936750000035,-2.384981505624996,15.73625,110.42424999999983,110.01590257131186,1.7442499999999976,6501.499794712199,8.14065481656643,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.144625,8.14065481656643,26.515695847455472,26.47013962561393,0.0046875,0.004669167896238378
160,804.5,804.5,6549.547763975158,6821.568198757769,274.9186335403727,227.21055900621118,63.46708074534161,8.128447204968937,0.14183313232186556,0.12465595863949003,51.392222454037295,-2.3850625385093127,15.719254658385093,110.80509316770168,110.41375611174249,1.8137267080745318,6542.2447893117305,8.129447175678711,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.13335403726708,8.129447175678711,26.435803798568475,26.390718315574645,0.0036024844720492374,0.0035978343786669227
161,809.5,809.5,6590.176234567904,6866.154074074079,276.6222222222222,229.79197530864198,63.53888888888889,8.114753086419745,0.1420134347395808,0.12449214704229244,51.392507912345714,-2.385142124691354,15.702469135802469,111.23839506172824,110.79363933765568,1.8862962962962941,6582.854053506831,8.115675330445866,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.119567901234568,8.115675330445866,26.34512180742249,26.300255647031666,0.003703703703703704,0.0036681773760156595
162,814.5,814.5,6630.659263803685,6910.73840490798,278.4030674846626,231.18098159509202,63.61165644171779,8.099815950920236,0.14221038629314983,0.12444467688269226,51.39279301349696,-2.3852200950920204,15.685889570552147,111.70601226993848,111.19799658691998,1.938957055214722,6623.317895858121,8.100434705139214,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.104355828220859,8.100434705139214,26.249362197966164,26.204560643744212,0.0034355828220861127,0.003402982490522711
163,819.5,819.5,6671.000304878051,6955.30134146342,279.4317073170732,232.63780487804877,63.6890243902439,8.086219512195115,0.14235451942149455,0.12440226201869707,51.393077746951256,-2.3852962280487766,15.669512195121952,112.20463414634128,111.64015278397062,1.9856097560975594,6663.6399253054,8.08730239886299,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.091219512195122,8.08730239886299,26.162154664618985,26.117535337479726,0.0037804878048784923,0.0037022909616120513
164,824.5,824.5,6711.240060606062,6999.839818181823,280.1030303030303,233.82,63.832727272727276,8.077515151515145,0.14237042069619543,0.1243319277789582,51.39336247090911,-2.3853705703030257,15.653333333333334,112.7279999999998,112.116875220666,2.0159393939393917,6703.860917229669,8.080061454273615,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.083939393939394,8.080061454273615,26.100947532946087,26.05665015367173,0.004424242424243086,0.004400501670103095
165,829.5,829.5,6751.440783132531,7044.393614457836,280.46626506024097,234.82409638554216,64.01626506024097,8.074457831325295,0.14230806109269756,0.12425594379904406,51.393647757228926,-2.385443527710839,15.637349397590361,113.27301204819256,112.62115366375953,2.0346385542168655,6744.042962672834,8.077247677013258,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.081144578313252,8.077247677013258,26.061717729003878,26.017491821327187,0.004457831325300986,0.004421200266614209
166,834.5,834.5,6791.62269461078,7088.93443113773,280.8808383233533,235.19041916167666,64.20239520958084,8.073113772455084,0.14219498004362022,0.12417760755191791,51.39393377185632,-2.385515364670655,15.621556886227545,113.82898203592794,113.14785720566088,2.0417365269461056,6784.205961550275,8.0769769243862,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.080838323353293,8.0769769243862,26.03620695143398,25.99230917769677,0.005149700598802613,0.005160179196421317
167,839.5,839.5,6831.845297619051,7133.518392857149,281.22440476190474,236.02619047619046,64.41428571428571,8.078869047619042,0.14199410391967915,0.12403432506678853,51.39422057797623,-2.3855834720238054,15.605952380952381,114.39535714285692,113.69104776376852,2.047083333333331,6824.40972160184,8.083861819908838,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.087797619047619,8.083861819908838,26.053246948793127,26.008983002487042,0.005714285714285931,0.005664600504733893
168,844.5,844.5,6872.1565680473395,7178.165562130184,281.6775147928994,236.098224852071,64.61834319526628,8.087928994082837,0.1417619450310467,0.12389725560002425,51.39450818520713,-2.3856462053254397,15.590532544378698,114.96520710059144,114.24570275886745,2.038934911242601,6864.701700862023,8.09306769976745,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.09698224852071,8.09306769976745,26.08456257276312,26.040551888986506,0.005917159763313609,0.005918797429467573
169,849.5,849.5,6912.5926470588265,7222.887470588244,281.79,236.24058823529413,64.80764705882353,8.102058823529408,0.14147755837428685,0.1237179553516822,51.39479711764709,-2.385704042941172,15.57529411764706,115.52894117647025,114.80554018096898,2.0269411764705856,6905.118006746644,8.10849399744939,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.112470588235293,8.10849399744939,26.159650249923992,26.115288304992372,0.0065294117647050265,0.006522800661439439
170,854.5,854.5,6953.203508771934,7267.7340350877275,282.193567251462,236.55730994152046,64.97426900584796,8.120233918128651,0.14117029554687166,0.12351485517311454,51.395087763742715,-2.3857566929824516,15.560233918128654,116.08608187134463,115.36523236251773,2.015087719298243,6945.708663102747,8.126806581440176,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.130877192982457,8.126806581440176,26.256730748465017,26.211742177195163,0.006666666666666454,0.0065977763894972015
171,859.5,859.5,6994.004244186051,7312.718662790705,282.39593023255816,236.65523255813955,65.15639534883721,8.139651162790694,0.14085579594141892,0.12330759665631974,51.39538047267445,-2.385804980813949,15.545348837209302,116.63476744186006,115.91981559521878,1.9995930232558108,6986.488900286047,8.14596530131399,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.15,8.14596530131399,26.360078109354877,26.315477018120703,0.006279069767442495,0.006300855448806794
172,864.5,864.5,7035.012080924859,7357.84890173411,282.45549132947974,236.7034682080925,65.34450867052023,8.161618497109822,0.1405124791244044,0.12308104083802038,51.39567578670522,-2.385850986127164,15.530635838150289,117.16936416184933,116.46620487669337,1.9784971098265869,7027.476188329258,8.170044125759782,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.174046242774567,8.170044125759782,26.50364858427392,26.45940665659196,0.007514450867052023,0.007545775875126894
173,869.5,869.5,7076.277241379315,7403.165919540234,283.04597701149424,236.87298850574712,65.52241379310345,8.18752873563218,0.14016942057315485,0.12284735073881313,51.39597406781613,-2.385894158045973,15.516091954022988,117.68528735632147,117.00087815233715,1.9603448275862037,7068.72054216703,8.194955327096066,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.199022988505746,8.194955327096066,26.655455320842684,26.61071905487232,0.0067816091954018805,0.006787221975500661
174,874.5,874.5,7117.720800000005,7448.616228571433,284.0634285714286,237.104,65.69885714285714,8.202514285714283,0.13991592575721232,0.12267154078821417,51.39627359485717,-2.3859315759999964,15.501714285714286,118.19417142857105,117.52193857211181,1.956342857142854,7110.142891771653,8.207649020779266,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.21177142857143,8.207649020779266,26.713137430934847,26.668100441832568,0.005657142857143689,0.005658642308804181
175,879.5,879.5,7159.247443181824,7494.153409090914,284.65170454545455,237.9744318181818,65.85681818181818,8.209715909090905,0.13973040134667322,0.12251673997658927,51.39657323465911,-2.3859629374999964,15.4875,118.71227272727235,118.03355512347993,1.9658522727272694,7151.647681309953,8.213513914099195,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.217727272727272,8.213513914099195,26.7258191960926,26.68031945202181,0.005113636363636364,0.005078526634759907
176,884.5,884.5,7200.819830508481,7539.766836158196,284.9180790960452,239.0446327683616,66.03333333333333,8.214971751412426,0.13955029146199743,0.12237672760238724,51.39687295988702,-2.385989044067794,15.473446327683616,119.24644067796574,118.545601741153,1.974576271186437,7193.197637353338,8.21927040394719,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.223559322033898,8.21927040394719,26.73795183582163,26.69207515899529,0.005310734463276631,0.005305101903665626
