,Unnamed: 0,time,distance,gap_distance,watts,watts_calc,heartrate,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
22,114.5,114.5,929.149130434783,957.4965217391309,202.47391304347826,212.5086956521739,130.47391304347826,71.64782608695653,8.714347826086946,0.11886736290607787,0.11456287853856752,51.222825352173956,-0.3320552521739129,14.847826086956522,97.01913043478258,97.0548610647301,0.583043478260869,927.1444741478158,8.795409107282213,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.792173913043479,8.795409107282214,27.803768453770452,27.825199461267157,0.04695652173913122,0.04696168331415819
23,119.5,119.5,977.2966666666669,1005.886666666667,208.10416666666666,209.8,130.55,72.4,8.807083333333326,0.11772984670586295,0.1136551210792066,51.2224824291667,-0.3320102458333332,14.8125,96.77166666666663,96.807575187033,0.5058333333333328,975.309614247791,8.883838502365668,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.881666666666666,8.883838502365668,28.327111562117523,28.340786419614822,0.04583333333333333,0.04568611985216838
24,124.5,124.5,1025.9712000000002,1054.8236000000004,213.144,215.192,130.848,73.152,8.894399999999992,0.11665145814591539,0.11266997905182387,51.222138936000036,-0.3320108439999999,14.76,96.55600000000001,96.5761495989065,0.5131999999999995,1023.9943814306264,8.969047746277827,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,8.9676,8.969047746277827,28.835390889294022,28.843746775406885,0.044399999999999634,0.04415504875500119
25,129.5,129.5,1075.1153846153843,1104.3842307692314,219.91153846153847,225.44230769230768,131.33461538461538,73.78076923076924,8.970384615384607,0.11574803209888929,0.11166707005484781,51.22178584615388,-0.332026423076923,14.692307692307692,96.41538461538462,96.38376667388654,0.5984615384615385,1073.1447274890547,9.037609340190048,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.036153846153844,9.037609340190048,29.22565814042772,29.234190377161266,0.04038461538461539,0.040309113976111526
26,134.5,134.5,1124.515185185185,1154.5325925925931,227.43333333333334,234.1925925925926,132.0074074074074,74.42962962962963,9.024814814814809,0.11503244803237384,0.11081972752940022,51.22142407777782,-0.33203698518518504,14.62962962962963,96.4014814814815,96.24085536338417,0.6700000000000003,1122.5488400243735,9.087307065190597,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.086296296296295,9.087307065190597,29.491640834883356,29.497190845734803,0.03814814814814882,0.03790416715381205
27,139.5,139.5,1174.048214285714,1205.0600000000004,236.15357142857144,241.26785714285714,132.87142857142857,74.96785714285714,9.066428571428565,0.11444183732767811,0.11009144792505075,51.221055589285754,-0.332039182142857,14.571428571428571,96.48500000000001,96.18269117413888,0.7485714285714289,1172.0834194679544,9.125230641437465,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.124642857142856,9.125230641437465,29.68169178309109,29.684408486038805,0.036428571428570776,0.03608590063123042
28,144.5,144.5,1223.6341379310343,1255.9244827586213,243.85172413793103,250.7448275862069,133.84827586206896,75.41724137931034,9.098965517241373,0.11395752184180984,0.10944139289799118,51.22068164137936,-0.33203414137931025,14.517241379310345,96.67310344827588,96.22353274655458,0.8403448275862071,1221.670033842882,9.154186030719282,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.153448275862067,9.154186030719282,29.81184110489277,29.815646226605036,0.034137931034481504,0.034116887429881275
29,149.5,149.5,1273.1846666666665,1306.9170000000006,251.25,254.71333333333334,134.84333333333333,75.73,9.120333333333328,0.1136139241905038,0.10895899355187763,51.22030354666671,-0.33202276333333325,14.466666666666667,96.92533333333333,96.35838273027156,0.8973333333333335,1271.2173575752663,9.170676593473372,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.170333333333334,9.170676593473372,29.867282626379026,29.868545801749278,0.032000000000001215,0.03181264397333204
30,154.5,154.5,1322.5896774193545,1358.077419354839,257.18064516129033,262.0451612903226,135.79677419354837,75.93870967741935,9.129032258064512,0.11339609638431433,0.10850782785780835,51.21992271935489,-0.3320056096774192,14.419354838709678,97.27935483870968,96.57729025926385,0.9948387096774195,1320.6184672483162,9.175817567029384,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.17548387096774,9.175817567029384,29.850862042107117,29.85210625170198,0.02999999999999912,0.030256107272376657
31,159.5,159.5,1371.8259375,1409.2031250000005,260.68125,263.15625,136.68125,76.165625,9.1365625,0.11316626335474696,0.10827942626893547,51.21953988750005,-0.33198195312499995,14.375,97.69249999999998,96.87761687414573,1.0150000000000008,1369.849888069007,9.183377593580301,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.183125,9.183377593580301,29.8532886591019,29.854085790151792,0.030000000000001137,0.0301585925840115
32,164.5,164.5,1420.9887878787881,1460.2154545454553,261.530303030303,263.8121212121212,137.46969696969697,76.47878787878788,9.153636363636364,0.11283307528451315,0.10805553897773007,51.21915468484851,-0.33195096969696963,14.333333333333334,98.11696969696968,97.23913581539841,1.007272727272728,1419.0061999123982,9.20083319802615,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.20090909090909,9.20083319802615,29.92427276399002,29.922960966480048,0.030303030303030304,0.030284130897583358
33,169.5,169.5,1470.213235294118,1511.1664705882358,261.18823529411765,260.1,138.17352941176472,76.91764705882353,9.183235294117647,0.11235319661673526,0.10778507186114224,51.21876640000002,-0.331911444117647,14.294117647058824,98.50764705882352,97.6355559194996,0.9447058823529422,1468.2232771556803,9.232588775660947,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.232941176470588,9.232588775660947,30.094752228187073,30.09150116628472,0.030882352941176472,0.03076268790210794
34,174.5,174.5,1519.7334285714287,1562.1594285714293,260.5314285714286,254.98285714285714,138.83142857142857,77.39428571428572,9.240571428571428,0.11163785528067624,0.10736025839334012,51.218373342857156,-0.3318625514285714,14.257142857142858,98.80171428571428,98.0181898056706,0.8137142857142866,1517.7335636954665,9.296736435514317,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.297428571428572,9.296736435514317,30.50866894579116,30.502646111766797,0.034857142857143635,0.03450587617434394
35,179.5,179.5,1569.8341666666668,1613.5130555555568,260.775,257.15,139.42777777777778,77.83888888888889,9.321388888888887,0.11082330657649901,0.10669083214572746,51.21797378055557,-0.3318010694444444,14.222222222222221,99.00444444444442,98.3424336372335,0.7819444444444451,1567.822230171041,9.376827147268836,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.3775,9.376827147268836,31.051206824907506,31.045255122482914,0.03333333333333333,0.03356514436317184
36,184.5,184.5,1620.4594594594591,1665.3472972972982,261.8378378378378,260.7081081081081,139.98918918918918,78.14324324324325,9.388918918918916,0.11013722640903596,0.10608440142252346,51.21756858918921,-0.33172673513513506,14.18918918918919,99.20810810810805,98.60161808121413,0.7808108108108112,1618.4344673705507,9.439211946889534,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.44027027027027,9.439211946889534,31.46000218980569,31.45105700742478,0.031081081081081083,0.030935279417918855
37,189.5,189.5,1671.4407894736837,1717.5347368421064,263.36842105263156,263.39736842105265,140.52105263157895,78.38157894736842,9.441842105263158,0.10956554549601173,0.10557884846156207,51.217158471052656,-0.33164578421052626,14.157894736842104,99.42999999999995,98.81870623018047,0.7807894736842108,1669.4008176810742,9.48935646672908,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.490526315789472,9.48935646672908,31.775512461382124,31.765731742379092,0.029210526315789236,0.02920037011524887
38,194.5,194.5,1722.6033333333328,1769.9389743589752,265.76153846153846,267.82307692307694,141.03589743589743,78.58205128205128,9.472820512820512,0.10923749992187906,0.10514955958610063,51.216744484615404,-0.3315635974358974,14.128205128205128,99.66974358974353,99.03205619450176,0.8307692307692309,1720.548011131849,9.512538393352493,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.513589743589742,9.512538393352493,31.895397573050015,31.886447722505626,0.024871794871794407,0.024990257603213904
39,199.5,199.5,1773.6457499999992,1822.482250000001,269.035,272.665,141.5525,78.7775,9.47325,0.10917954779626882,0.1048915747273351,51.21632947250001,-0.3314809474999999,14.1,99.99149999999995,99.27144833802632,0.90425,1771.5745183036122,9.507487124062889,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.50875,9.507487124062889,31.83103291142777,31.820778078382705,0.02224999999999909,0.022412941274562854
40,204.5,204.5,1824.388536585365,1874.9439024390254,271.7780487804878,277.0390243902439,142.0878048780488,78.84634146341463,9.457560975609756,0.10931781812219263,0.10476750294526857,51.21591520000002,-0.3313981463414633,14.073170731707316,100.38146341463408,99.55706997572987,0.9863414634146341,1822.3003294965335,9.488056554891507,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.48951219512195,9.488056554891507,31.680316568831,31.669008499847656,0.020731707317073172,0.020813227211250174
41,209.5,209.5,1874.7414285714278,1927.21761904762,274.1357142857143,279.3952380952381,142.59285714285716,78.85,9.433333333333334,0.10954475042418613,0.10479411484553397,51.21550260714289,-0.33131530238095214,14.035714285714286,100.83571428571422,99.90592622054736,1.0480952380952382,1872.6366193167312,9.46217503914968,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.463571428571429,9.46217503914968,31.492631149233603,31.48173263664178,0.020000000000000216,0.020131547133297276
42,214.5,214.5,1924.703023255813,1979.2325581395357,276.7093023255814,280.9093023255814,143.0720930232558,78.88372093023256,9.409302325581397,0.1097753342252851,0.10485110497370866,51.21509194651165,-0.3312314255813951,13.988372093023257,101.33720930232552,100.31882666102979,1.10046511627907,1922.5817464556596,9.437209663540868,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.438837209302324,9.437209663540868,31.313675284036083,31.30155877357572,0.019534883720930443,0.019284439208999977
43,219.5,219.5,1974.2797727272718,2031.0145454545464,278.99545454545455,284.33863636363634,143.52727272727273,78.99545454545455,9.382727272727275,0.11003656428464662,0.1049009379806369,51.2146836409091,-0.33114413409090887,13.943181818181818,101.88727272727265,100.78614071785393,1.1727272727272726,1972.1408299457757,9.408945685720768,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.410681818181816,9.408945685720768,31.11772955354253,31.10505703757522,0.018636363636363222,0.018606993942810072
44,224.5,224.5,2023.4999999999986,2082.520888888889,280.4844444444444,283.7911111111111,143.98222222222222,79.15555555555555,9.360666666666667,0.11018416260856952,0.1049992296648835,51.2142779888889,-0.33105122666666653,13.9,102.46977777777772,101.30071393487651,1.1926666666666665,2021.3440834397627,9.389536515108956,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.391111111111108,9.389536515108956,30.971972782652035,30.960280966198248,0.02,0.020081899501941128
45,229.5,229.5,2072.5130434782595,2133.8530434782615,281.2695652173913,285.55,144.42608695652174,79.35434782608695,9.353695652173915,0.11015786116977819,0.10493962519818288,51.213874532608706,-0.33094978043478246,13.858695652173912,103.07217391304341,101.85172225747036,1.2204347826086954,2070.338108715249,9.383962794457982,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.385869565217389,9.383962794457982,30.91271324287113,30.898990484692785,0.02021739130434822,0.02025423580964699
46,234.5,234.5,2121.469361702126,2185.138297872341,281.9021276595745,287.4851063829787,144.82553191489362,79.5936170212766,9.361489361702128,0.10995794304771463,0.10475675318599892,51.21347269361703,-0.33083746808510617,13.819148936170214,103.68893617021268,102.43106104265802,1.2351063829787232,2119.274766646625,9.394272094740401,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.396382978723402,9.394272094740401,30.9557475741543,30.940636432268533,0.021914893617021664,0.021802841381759207
47,239.5,239.5,2170.5495833333316,2236.5258333333336,280.6645833333333,288.6354166666667,145.18541666666667,79.77291666666666,9.386666666666667,0.10962348835447502,0.10448113711996804,51.21307055,-0.3307150062499998,13.78125,104.3104166666666,103.0269058730865,1.2297916666666662,2168.3336657214877,9.421589063460951,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.42375,9.421589063460951,31.116813646091295,31.101359324806843,0.022708333333334472,0.022766946106241904
48,244.5,244.5,2219.8079591836718,2288.0459183673474,280.03061224489795,289.3816326530612,145.4938775510204,80.03061224489795,9.412857142857145,0.10931516554870543,0.10423925124924123,51.212666881632636,-0.33058498979591816,13.744897959183673,104.92979591836728,103.63230805737507,1.222244897959183,2217.5687089427306,9.444783388684966,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.447346938775508,9.444783388684966,31.252330799526153,31.234028883023896,0.021224489795917626,0.02118741099181664
49,249.5,249.5,2269.1989999999987,2339.6432000000004,278.556,289.096,145.784,80.236,9.435200000000002,0.10899986364468119,0.10401832414245625,51.21226193599999,-0.33044848399999976,13.71,105.54119999999993,104.23984254138885,1.2011999999999994,2266.9361622779056,9.468363630338038,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.470799999999999,9.468363630338038,31.388227758531634,31.370872004476894,0.022,0.02195077783628585
50,254.5,254.5,2318.827058823528,2391.367843137255,274.4490196078431,288.2098039215686,146.04313725490195,79.79803921568627,9.4721568627451,0.10858085312354175,0.10372187540004922,51.211854809803896,-0.3303054843137253,13.676470588235293,106.11568627450976,104.83888421198782,1.1629411764705877,2316.5390641540835,9.506351277870062,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.509019607843136,9.506351277870062,31.635373934844743,31.61624077568307,0.022156862745098396,0.02228571632003699
51,259.5,259.5,2368.7990384615377,2443.2940384615385,272.28653846153844,286.1096153846154,146.2076923076923,80.0326923076923,9.51846153846154,0.10807735930434391,0.10338086464579631,51.211444134615355,-0.33015795384615365,13.64423076923077,106.63653846153841,105.41548135183172,1.1028846153846148,2366.4852002197767,9.556554621767736,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.559230769230767,9.556554621767736,31.98065822934235,31.96148265417149,0.024423076923076572,0.02461458686577771
52,264.5,264.5,2419.2967924528284,2495.5394339622644,267.1490566037736,283.3301886792453,146.2622641509434,79.53018867924528,9.58547169811321,0.10745254606396887,0.10295206440797895,51.21102767169809,-0.3300096169811319,13.61320754716981,107.07509433962257,105.9488715393504,1.0186792452830182,2416.956793785674,9.626732070798248,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.629622641509432,9.626732070798248,32.501836138990775,32.48068243239525,0.026226415094338935,0.02619062263886248
53,269.5,269.5,2470.505740740739,2548.2207407407404,262.20185185185187,279.93148148148146,146.1648148148148,78.83333333333333,9.671666666666669,0.10674311006033774,0.10244635366175912,51.21060358703701,-0.3298625703703702,13.583333333333334,107.39481481481472,106.41309195887258,0.917592592592592,2468.1390724439134,9.71610529578267,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.719074074074072,9.71610529578267,33.20632243837947,33.18429250276295,0.027777777777777776,0.02772560684281955
54,274.5,274.5,2522.5445454545434,2601.4779999999996,257.74545454545455,280.6472727272727,145.91454545454545,78.48545454545454,9.766000000000004,0.1060544032674146,0.10188539576504409,51.21017091454543,-0.3297162527272725,13.554545454545455,107.59818181818174,106.78194483234763,0.8629090909090903,2520.1510234609814,9.806217176330916,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.809272727272726,9.806217176330916,33.925708653738035,33.902703202069226,0.02472727272727339,0.024619578016860363
55,279.5,279.5,2575.1180357142844,2655.268214285714,257.3982142857143,286.0053571428571,145.65357142857144,78.7,9.820178571428576,0.10560013155951418,0.10143543436801303,51.20973296249997,-0.3295663607142855,13.526785714285714,107.80214285714277,107.05958291425847,0.8837499999999995,2572.697358359624,9.852374805856739,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.855535714285713,9.852374805856739,34.246850989495215,34.222950674648764,0.020892857142856817,0.02098819863081352
56,284.5,284.5,2627.9024561403494,2709.349999999999,257.2280701754386,289.14912280701753,145.50175438596492,78.83333333333333,9.848421052631583,0.10530607269818364,0.10113358836407375,51.20929355263154,-0.32940969122806996,13.5,108.04315789473677,107.28711711327261,0.9042105263157888,2625.454025136589,9.876531364962691,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.879824561403508,9.876531364962691,34.39396351778899,34.369088926070596,0.019122807017543222,0.019109444828330182
57,289.5,289.5,2680.7643103448268,2763.5387931034475,257.1672413793103,290.96206896551723,145.37758620689655,78.94137931034483,9.868103448275864,0.10504879650417465,0.1009130001906653,51.20885495344825,-0.32924381551724125,13.474137931034482,108.30689655172407,107.51312343668116,0.9072413793103438,2678.2864868441925,9.89616044713,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.899655172413793,9.89616044713,34.50855319892281,34.48216223299463,0.019310344827585892,0.019333934078884278
58,294.5,294.5,2733.7420338983047,2817.8054237288125,256.25254237288135,289.93220338983053,145.25932203389831,79.09661016949153,9.893389830508475,0.10474880591620064,0.10070361186231525,51.208417781355905,-0.3290666305084745,13.44915254237288,108.5667796610169,107.76104753370844,0.876101694915253,2731.2329400586177,9.921821102130608,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,9.925593220338982,9.921821102130608,34.67054150695176,34.641997732446725,0.019830508474575962,0.01974300856980921
